"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"376",-0.222969353525809,-0.204465842920816,-0.244854150747846,-0.228009263781235,-0.175671429726612,-0.0790789840451929,-0.0122925318833483,0.00426614622729776,1.0330992436446,1.01264213584058,1.03061057781033,1.02879299785846,1.00629212276607,1.00290679246322,0.992849530871446,0.998488470397838,-0.0402770418400102,-0.0459648216138562,-0.0493470413536036,-0.0469495169449979,-0.0430781832648277,-0.0408775596425568,-0.0164751778901923,-0.00776229387645473,-0.117834092788231,0.0096771915307061,-0.0331312393233095,0.02063276206652,0.0974513404390279,0.0113366901698833,0.00259474776409055,-0.00994175927497729,-0.0929505453672151,-0.103287569985227,-0.0429751152581013,-0.0485026356424507,-0.00527233073620505,-0.0321738717203296,-0.0232981516819329,-0.00218678181312684,0.0289291890838148,0.0287905206164356,0.0271997535477923,0.0085600944294421,0.0159116398716241,-0.00685401983350917,-0.0110571577098428,0.00064350665906452,0.21343225349121,0.185944709150457,0.169362204571138,0.141371827221604,0.122785733618303,0.0985182086751865,0.0614443886776343,0.0156147947972531,21570.4843400102
"377",-0.201238246308201,-0.259606775861096,-0.268268874915998,-0.221352164964777,-0.153181937177405,-0.100324897075263,-0.0034105390147795,0.00726793938023826,1.03077713239257,1.0321797354344,1.03386438614029,1.03186567424291,1.01469543644684,1.00433378741901,0.991563531041701,0.997474424505232,-0.0594107385825371,-0.0474153306082288,-0.0510668568686161,-0.0546264694385492,-0.0524133451293506,-0.0407156725725843,-0.0202516366980807,-0.00638325550508905,-0.0762550137442523,-0.0189466291899833,0.0247679556211394,-9.3936865728953e-05,0.0247475936721001,0.0452983075395825,0.011122044725858,-0.00924970315959515,-0.108492190277549,-0.082899416812899,-0.0529457835853148,-0.0511955208681532,-0.0200397189905377,-0.0220069839339964,-0.0287017887276652,-0.00245196972743117,-0.00524556511207513,0.0379381905672409,0.0138424414410651,0.00604632835182282,0.00645459702432476,0.00161608040297384,-0.0226812376442461,-0.002112557005537,0.215887787527161,0.183651687512063,0.15919416643258,0.147486685582105,0.122082608606709,0.0959109367686097,0.0579873270630262,0.0156074698893752,21582.5283526174
"378",-0.182146719112573,-0.190432310065225,-0.264527902248681,-0.215843353398586,-0.153266395886584,-0.0997450074700232,-0.0068158899703305,0.00680989535505875,1.02254786042482,1.02586485614915,1.03167467341454,1.02290833979586,1.00705918112064,1.00278750436284,0.995468296096581,0.99746857960213,-0.0659855597456743,-0.0478879223674572,-0.0525035579610472,-0.0586720930142539,-0.0497766815782689,-0.0431091641825661,-0.0254958524514661,-0.00639610423685466,-0.0802261325291414,-0.0898590431438502,0.0538925825678539,0.0312797860797186,0.0473960471442576,0.0401180680452598,-0.00334207006966754,-0.0109212799455138,-0.103078211296112,-0.0920996038840848,-0.0737376338321672,-0.0355320670866073,-0.00521177157344628,-0.00924400892440422,-0.023210107826197,-0.00140601461393449,0.00888143380377203,0.0203210580052805,0.00409537237817654,0.021902409526356,0.0125932258967597,0.0138529380214146,-0.00803865888712952,0.000325279521334047,0.204978789051813,0.186170366128098,0.164683924885746,0.149794670234195,0.118654000000606,0.091503361841166,0.0606319164403467,0.0160133900290836,21574.7825688279
"379",-0.229762783574857,-0.22464132276847,-0.242398218480936,-0.231697157143455,-0.190140498036377,-0.0775923654960935,-0.00010673026535656,0.00372660104711647,1.02494124523344,1.03702224392278,1.03064536670604,1.0276538015054,1.02271849162456,1.00384204807467,0.992303717545769,0.998098038739271,-0.0269659180339148,-0.0470058751229779,-0.0476332855242737,-0.051681190802294,-0.0480031982418035,-0.0433504413001005,-0.0195765332251729,-0.00670987619927906,-0.046501795058473,-0.119247748304477,-0.0022639551979766,0.0356145620085585,0.0465004118064275,0.00499828171662052,-0.0120781531081263,-0.00661317726522876,-0.0850623190352936,-0.0757810018019694,-0.0613632353229473,-0.0421482407319101,-0.0179264737839963,-0.026747317619131,-0.0227207591918053,-0.00231240161285836,0.0237420313906704,0.041938626051968,0.0211810728942941,0.0103679360585466,-0.00329555758866796,0.00709527392043306,-0.014447162918085,-0.000272306657773039,0.21721976496471,0.189025807585615,0.167655992800444,0.146116090420655,0.121026106201449,0.0962494212654809,0.0593663363040025,0.0152452972901241,21583.3282853648
"380",-0.176193842924281,-0.276311938503852,-0.211985233622112,-0.238845919869691,-0.157952596621373,-0.0614746891349346,-0.0132030731447056,0.00676129675814794,1.02574631794123,1.03305932460039,1.01868378198171,1.03071654609352,1.0113609724742,0.995146483784913,0.996347389030595,0.99866883657371,-0.0381129282702015,-0.0677689532712828,-0.0366536520106908,-0.0604801510022322,-0.0454535749530156,-0.0358294988692752,-0.0219112519939214,-0.00535602220915813,-0.18605725750309,0.0403905605935027,-0.0312255619565294,0.0225448666805001,0.0223542534509939,-0.0121446634757795,-0.0085538618845366,-0.0189980358034313,-0.0846776205474567,-0.0675614974799254,-0.0547732959765095,-0.0318094212275306,-0.00993812920019138,-0.0108159530791651,-0.0178386748743362,-0.00161638993430124,0.0430247924824493,0.0395990005190166,0.025674756767791,0.0180254229659236,0.0170848815708759,0.0113265888399463,-0.0130848279225467,4.32438067526311e-05,0.210719848916329,0.186351060053118,0.169506694542654,0.14605014612452,0.121117110974181,0.0935399331225483,0.0583344020694077,0.015437286329924,21575.5349129775
"381",-0.219102635272564,-0.279646432866318,-0.24930807804873,-0.241210153004174,-0.174598863045459,-0.0614038642623057,-0.0220024240862561,0.0127062770785455,1.03608558488023,1.03467626511969,1.03711757701157,1.02741422801534,1.01183206203735,0.994191445520431,0.999439537495249,0.996712468259266,-0.0418852194143718,-0.0458828695904486,-0.0670136757530081,-0.0607700199665324,-0.0519387220122241,-0.0326273643639128,-0.025502779563748,-0.00561359081635995,-0.139225997093942,-0.00758684106899611,-0.0279161409406253,0.0391004872518822,0.0620560935216481,0.0169615167303682,0.000854311017382608,-0.0152712084813415,-0.0831906404213689,-0.0770022295143307,-0.0570201145507235,-0.0174380408559302,-0.00777666400162025,-0.025543573199513,-0.020982190407252,-0.00516530575887288,-0.00474391898502842,0.038703564816345,0.0239529550637034,0.0361952417996925,0.0155929568946192,0.00231901298207288,-0.0127629477366702,-0.00140068863742013,0.216206655949834,0.186185489677945,0.157895633730016,0.146996594138817,0.123553514362068,0.0958522196533357,0.0577496277185858,0.0157010788730748,21576.1952620411
"382",-0.219657608329799,-0.269721467283754,-0.205632697127988,-0.218732252573541,-0.14510455152266,-0.108658985265388,-0.0131828133199905,0.00509640419830573,1.03673876327099,1.03128071084997,1.02430043024386,1.02862243199491,1.00741984061286,1.006412235129,0.99472655582515,0.997675059861162,-0.0754882091232337,-0.0512118462115533,-0.0634054171217712,-0.059271828914153,-0.0454810756193786,-0.0402407682241299,-0.0199365888755437,-0.00614623413348377,-0.08407536213225,0.0186010659066837,-0.039754277793552,0.000410374581633618,0.035353267721672,0.0509398261058152,0.00969930554252508,-0.00814977846921032,-0.0828569776927469,-0.0792698846685228,-0.0544509545118779,-0.0444285365714299,-0.016261141729411,-0.0243201967555006,-0.0274495658153055,-0.000962655345192202,0.0191462980525359,0.029083181649339,0.0201322010060365,0.00932342159524605,0.00520405644838073,-0.00196689333630114,-0.0129428679688395,-0.000683789609472856,0.21500478211248,0.187643165446,0.168476743662741,0.144275160635142,0.119703454300621,0.096263513211666,0.0591613002864117,0.0157095000342081,21583.6262569654
"383",-0.2078695152878,-0.173082819253935,-0.246285151340093,-0.208180217055255,-0.234668041247673,-0.0754310525102631,-0.00187556076318931,0.00289249262311436,1.03120748571859,1.0236898729968,1.03430957241347,1.01552993394297,1.02913734217406,0.99991962085137,0.993584501668184,0.998422502547944,-0.0476956989632426,-0.0551166545663451,-0.0564789033334722,-0.0447686284046637,-0.0527136291946736,-0.0418582341564074,-0.0212475748323276,-0.00573143894730419,-0.0915479538487901,-0.0942309154998463,-0.0184524154837763,0.0477696395030155,0.089719508169218,0.0228795792922289,-0.00755022769653578,-0.0080807981542852,-0.107205991105565,-0.0973251878580304,-0.0743097321078126,-0.0399091299312677,-0.00292953238422099,-0.0203517916176584,-0.0252666836635515,-0.0020448305346642,0.00359732537932361,0.00168192298384755,0.0282076190261978,0.0178658026993888,0.0122104169576569,0.00870257171244336,-0.0198679957721741,-0.000413979029708589,0.213572469045588,0.19319190369318,0.171360261858836,0.149692317282985,0.122955176022092,0.0962406643027547,0.0573941217759433,0.0155829985310057,21577.0853436738
"384",-0.229353168029174,-0.222627679480053,-0.257984572789603,-0.237913986844783,-0.179512718892573,-0.104694417647531,-0.00310204446431849,0.0101216270114211,1.03368556038666,1.0219058290195,1.03314963538506,1.02853977292962,1.01902785551291,1.01239171530295,0.993717719744096,0.996809442714553,-0.0366882749191645,-0.0453840691093685,-0.0560316237165591,-0.0472376815747095,-0.0531471752277211,-0.0390016815619577,-0.0248527637598856,-0.0064164896382064,-0.0830522313786105,-0.0309821092426924,-0.00579172983552746,0.0172648728654121,0.0428677212411308,-0.00340750957600579,-0.00980321010115478,-0.0112821456826812,-0.0801389026246019,-0.0795875237372198,-0.0566379896250623,-0.0519351023004044,-0.00833818869105076,-0.0107318109245653,-0.0191788084239572,-0.00333937221201431,-0.000875978469723209,0.016314278138666,0.0303316350165885,0.0172664887847301,0.0122608669455251,0.00447776598030317,-0.0109390751908857,-0.00187901105182713,0.218582790198559,0.186493201334426,0.170166226759473,0.145400429239095,0.119663979399687,0.0946138481994011,0.0568753680272638,0.0158539162163881,21576.8299756234
"385",-0.232739327095631,-0.230719084760168,-0.237701136307809,-0.18643955516508,-0.226455818497998,-0.0880436163238091,-0.0192924568948534,0.00525470765455607,1.02856748467186,1.03380673224129,1.03015434128539,1.01652358685127,1.03316441307305,1.00077046881111,0.995875725119469,0.998581508250283,-0.0596386136160401,-0.0567437647416585,-0.0393067056556001,-0.0585397498003948,-0.0632600249219916,-0.0311187931582303,-0.0212999992259047,-0.00627186504653457,-0.0534413211281276,-0.0607419780565893,-0.0395356882782915,0.0194354184995087,0.0574666166588252,0.0399312603271716,0.00571987678454386,-0.0144920485984307,-0.0818778212715961,-0.0831404824676653,-0.0517365976203075,-0.0357032458212534,0.00224357786684506,-0.0297778422929633,-0.0178244233030098,-0.00156654611466056,0.00894006082397343,0.026128989691976,0.0232483172308727,0.0126370969583586,0.0172604161021979,0.00134973421972198,-0.0137063403938462,0.000259305318227528,0.213994963783534,0.182615531732384,0.162745537610551,0.147377849414553,0.122333190236007,0.0972222873134281,0.0592187357492511,0.0154521995682229,21580.7895783326
"386",-0.241299256257153,-0.304359262537497,-0.269352918995156,-0.149641373351052,-0.203109465566858,-0.103967427524798,-0.00706198089503527,0.0044836629300468,1.02318826106998,1.03389143155732,1.03428655823692,1.01577796265385,1.02290443325456,1.00343315322189,0.993554100990677,0.998763672891509,-0.0366608935050941,-0.0399953907811548,-0.0481630326005183,-0.0520520096715006,-0.0532762371022976,-0.038226635042099,-0.0219425301087516,-0.00630141652411251,0.016839628441724,0.064698324804951,0.000161495630029234,-0.0497101329502067,0.0641626497431706,0.0370272758266914,-0.00326464873089514,-0.00932075955223221,-0.104495132678985,-0.0659183731112462,-0.0576305162178491,-0.0487039360359604,-0.00243915431974476,-0.0132235767433958,-0.0220373020277531,-0.00438775924470876,-0.00799806684549744,0.0364968909698665,0.016227843057336,-0.00295013951583285,0.0118475914610611,0.00958192800393466,-0.0130972904226083,-0.00162517386441914,0.209146007887078,0.187623979463539,0.167170064344039,0.145299791456982,0.120864179069546,0.0932226204129233,0.059281477664306,0.0157379992121581,21576.2997604813
"387",-0.23342993603819,-0.187020117739957,-0.246217072405444,-0.216610560399008,-0.185764775453625,-0.0727922067200104,-0.014071165475263,0.00780648886621672,1.02976531063661,1.01645319553008,1.03032847735958,1.02260373309109,1.01643630416138,0.99922367334642,0.996626444479324,0.997328432807955,-0.0492501831648459,-0.0406011406681121,-0.0614647266362183,-0.0606691208613817,-0.054601340374122,-0.0348795296918067,-0.0249966123416709,-0.00677838100093599,-0.0555986339486562,-0.0449624050799052,0.0135384359817673,0.0597483903739887,0.0620499202855846,0.015365953639916,-0.00201862358265002,-0.0101001868609783,-0.0800003503720228,-0.0944471979929317,-0.053611539457087,-0.0468404482635983,-0.00250063201633356,-0.0252114426870948,-0.0188219974173631,-0.00243604984746335,0.00996151492081148,0.0160084223993084,0.0253232178633929,0.00299472135357689,0.0149223940013451,-0.00116158613558686,-0.0130480972063944,-0.00156535760627035,0.209857239430084,0.183444362994828,0.168003301965813,0.142338444214393,0.124398673578732,0.0955751231239965,0.059148815805628,0.0156000168840973,21592.77391567
"388",-0.210215910977219,-0.198676841298483,-0.349443098288513,-0.274520205215258,-0.164358962639338,-0.102690756506675,-0.0381683846019786,0.00287699760008131,1.03245904964694,1.02630351112785,1.04774374254682,1.04122869768567,1.01847206422669,1.00591031500045,0.998363056788057,0.998235655172584,-0.0482668342044592,-0.0558406612418617,-0.0570444941008484,-0.0646916326831034,-0.0532233878894305,-0.0379824050716197,-0.0218871117229225,-0.00551812643431154,-0.0914887855144206,-0.0769751916853731,0.0876228399994027,0.0282945810232811,0.0162545181224204,0.0356330548071801,0.0294530638883324,-0.00715377547981279,-0.116203430119542,-0.0841734596900918,-0.0439294563795398,-0.0233285740345487,-0.0109531506685436,-0.0120949700474174,-0.0181946892718678,-0.00213955353619466,0.019615456496794,0.0102411772477039,0.0534280775789648,0.028740958734136,0.0128801217416795,-0.00419425259331435,-0.0108135731548302,0.000175239033474563,0.206518185324902,0.187582383779019,0.164170221457753,0.147081608705521,0.124727886055887,0.0916019921576662,0.0594172024215365,0.015244118578418,21570.3985812054
"389",-0.13071366697274,-0.26693483807888,-0.263322699625335,-0.236174159149294,-0.147895970915148,-0.0784748909707336,-0.0337594029900619,0.00555698621922512,1.01353012919564,1.0323784215188,1.03235452183839,1.02823757416093,1.01338021349349,1.000560653828,1.00088778518315,0.998430380562821,-0.0499149848484817,-0.0648256353246857,-0.036933382864468,-0.0510067694895031,-0.0484972837884242,-0.0370795081609159,-0.0284095838011949,-0.00788285189446063,-0.159755299158498,0.0175017796564858,-0.00363851670967776,0.039331318990933,0.00418223873986948,0.0171433640564562,0.0196700875259649,-0.0109149683881862,-0.116104968421458,-0.0718307429188442,-0.056953709506794,-0.0409375454876102,-0.0175622326690016,-0.0308631852971468,-0.0195490795068264,-0.00344735052591175,-0.00914428952139884,0.0386161606466535,0.0220297007670008,0.0137179514878307,0.00775320232587671,-0.00378321214398318,-0.014716347211821,0.00014812200643447,0.212072688453258,0.185379362538471,0.165349449083004,0.145859491840267,0.119714530101688,0.0936886287286291,0.05857766911133,0.0156320292064977,21583.0539494642
"390",-0.230718806230455,-0.225401185211536,-0.313300843287074,-0.218047346003188,-0.212254569184411,-0.0702344361335487,-0.0109867549951198,0.00897855473520765,1.02695125421423,1.02320219543405,1.04898358445957,1.02041979278799,1.02608303308846,0.999503494462544,0.997268038646802,0.99757432793617,-0.0476910468832153,-0.0348132044432847,-0.0811929313397106,-0.0627264154121174,-0.0622834844428263,-0.0289781101783833,-0.0252036337919786,-0.00698461533373909,-0.0765216832998235,-0.0231203331166664,0.0287810872751883,0.0771451051462958,0.0463946873673656,-0.0128560494881045,-0.01811947076228,-0.0130919359601916,-0.0799860250714848,-0.0929748416433725,-0.0575114314173489,-0.0490269203066953,0.00278129481798994,-0.0131600458118392,-0.0243144390397148,-0.0040630517907635,0.0335888419910418,0.0171153889328821,0.0417560507291631,0.000912897955376754,0.0330747918774214,0.00722740442957025,-0.0102927447668616,-0.0018346632824486,0.220841596634433,0.186002572959896,0.166904885143648,0.144520359836209,0.124399026221516,0.0923546004310858,0.0592832972895195,0.0158795270420373,21568.3197063377
"391",-0.256301995660474,-0.283877711373494,-0.33930216126124,-0.226752539319642,-0.164510652406302,-0.0535127675638122,-0.00208690049029871,0.0051989105643098,1.03149454168924,1.0382196459756,1.04569822495351,1.02790478038254,1.01027746332158,0.998322263061186,0.992855689166716,0.998397162359779,-0.054956425800298,-0.0663451386404765,-0.0677415855731956,-0.0581235730576649,-0.0555994531415998,-0.0426236737021683,-0.0188227309751157,-0.00660757326232926,-0.0672879223373447,0.0104069139721222,0.0542642443786217,0.0504040902868572,0.0528337908351602,-0.00108309080907861,-0.0101531267751046,-0.0101449589546431,-0.0524653791921693,-0.0674587340620554,-0.025866880325521,-0.0503307477206577,-0.00596115585777675,-0.0326346811154044,-0.027273730796505,-0.00218760343631137,0.0247310247485273,0.035279367248725,0.0474319102374227,0.00746388972465527,0.025970120196871,-0.0145125164109269,-0.0112491300791434,-0.00132923774333689,0.211016027488096,0.186395773320445,0.166885939617432,0.14318228331211,0.122289513806767,0.0893454079614385,0.0602655405217156,0.0158468903478482,21565.4997111277
"392",-0.137135009739902,-0.217707866875064,-0.255476046013816,-0.190600630705777,-0.181317090354497,-0.101534686496531,-0.0335693545972689,0.00825188355874093,1.00924659114381,1.01962507031544,1.03033264526577,1.01060045226969,1.0203102619343,1.00636607449307,1.00098480958598,0.99689887880672,-0.061244767002581,-0.0560989222208614,-0.0454430608577676,-0.0574599111359924,-0.0546288998170816,-0.0370183873164988,-0.0252191864602836,-0.00541762963770157,-0.0789791718248672,0.00400630063255908,0.0097344472341582,0.0744615292772272,0.0301033141506632,0.0303429954664025,0.00237865742720892,-0.00917665074205363,-0.084700148768991,-0.0875279250155698,-0.0511084239796864,-0.0519775106020626,-0.000315149965891398,-0.0179109764995897,-0.0121682950799468,-0.00260305481151638,-0.0207179541006123,0.0314737385997736,0.0273366513906831,0.00806973553131421,0.0209055319136075,0.00415498367224208,-0.00778900259127109,-0.000354312379542238,0.213160367629743,0.184579023487868,0.164297157069607,0.148429161993295,0.120691677162458,0.0915697970912329,0.0609701181776826,0.0149473107247909,21576.2813515047
"393",-0.202098286012083,-0.197198876705501,-0.243582057897,-0.197512457329765,-0.166906064060307,-0.0736298862515321,-0.0297716272173139,0.00434028633955344,1.02284719114382,1.01984284656471,1.02713333211377,1.02175485058771,1.01284460264285,1.00183109032135,0.998700033991826,0.997904384108207,-0.0476648783308897,-0.0272111426941646,-0.0527355494737967,-0.048991851434098,-0.0565030585859982,-0.038434978465204,-0.0238262599969689,-0.00708119045630747,-0.0458950367282576,-0.0721220066313023,-0.00765369820020684,0.00403137257551482,0.0329944404066596,0.0025736450543071,0.0194515536422051,-0.0093835567429763,-0.0940646590340571,-0.0949492298729711,-0.049310872243778,-0.047376717879221,0.00391832049365832,-0.021116661397798,-0.0245908464638272,0.000307755738773683,-0.00333748305468314,0.0271133456043408,0.0212035301997004,0.0124278614884026,0.024973707503728,0.00367121980762236,-0.0136834172636076,0.00143030671312141,0.211115263448881,0.186084556293864,0.167943670922958,0.143273439320614,0.119294288782977,0.0901845607018178,0.0580178016114591,0.0158980858327418,21581.1516384775
"394",-0.157822841617892,-0.209583937038662,-0.291406141666366,-0.27023290991717,-0.180216527853384,-0.116796657141171,-0.0282038269821297,0.00571257023959532,1.0249376840368,1.02309879965781,1.04394958819475,1.03195434866281,1.02043110872202,1.00509603786915,0.998923394788792,0.997501758792152,-0.0503886440717837,-0.0451125341134947,-0.0734328176500903,-0.0632158012516624,-0.0639130380430315,-0.0364154208100916,-0.0253899506416355,-0.00603783732763903,-0.15117648122222,-0.0406445408353964,0.0170811866664434,0.0810784177397066,0.0517188162051308,0.057394184055137,0.000761794131379035,-0.00682491151867374,-0.122028727558689,-0.0918440943156051,-0.0497158938685509,-0.0246645402509285,-0.00816689473919311,-0.00986857952602603,-0.0140403366003286,-0.00150871228247657,-0.000849861177489688,0.00987464671494863,0.0399759148877115,0.0280220881739956,0.0162115725137082,0.00229186637146117,-0.00910146485456286,-0.0008351919979731,0.214511994736705,0.184285631844631,0.166081502637346,0.148719610473031,0.121955500618353,0.0974474113140917,0.0594255714307493,0.0154086018881819,21577.8972337853
"395",-0.257539353186012,-0.20343901633653,-0.312416679669382,-0.212778950160594,-0.174320699006478,-0.100502147607042,-0.0434365943216353,0.00338512860185744,1.03101879452138,1.02944368764168,1.03959016623582,1.02999397472445,1.01447377094228,1.0059259163653,1.00273973496305,0.998922218538457,-0.0483940524221552,-0.0413016392781052,-0.0399253995860788,-0.0617594802616173,-0.0451017030586378,-0.0413399248586217,-0.0232764406649664,-0.0060015083494553,-0.0158430049211958,-0.0914773197634062,0.0538357199336141,0.0168792364101843,0.0486236293290878,0.0222638775108794,0.0123783105461277,-0.0131198517301073,-0.0812979657885537,-0.0905336187259408,-0.0471162555560738,-0.051276259898054,-0.0116988426290224,-0.0144528090161552,-0.0134666310410196,-0.0013423438296115,0.0316681399309049,0.00654667657532283,0.0239616108549782,0.00183258124871479,0.00776658990265691,0.0122520034883293,-0.00734395078525021,-0.000122107090949911,0.211360814153009,0.185710489681002,0.16793629675368,0.146933421764758,0.124122737159204,0.0969893979717869,0.0587465803686166,0.0158204885173922,21581.7761429988
"396",-0.204442003901548,-0.228713158772222,-0.227017034723108,-0.18713267195855,-0.173469240979502,-0.086103340859017,-0.0192571947737705,0.00622667164762323,1.01689511807198,1.02772227824922,1.02718810332328,1.02096783317302,1.01300956399158,1.00238121139204,0.997545779947142,0.99794319951974,-0.0271213973552353,-0.0393030929977331,-0.0702911573968765,-0.0520097944405392,-0.0488689199392748,-0.043523788437518,-0.023786069785749,-0.00581452324337223,-0.0928016282712393,-0.0838872824277207,-0.0148542202044416,-0.0119932859674584,0.0596909387586762,0.0094428460425608,-0.00208941892982205,-0.0121939369687696,-0.0902975801409195,-0.0703369218344231,-0.0585774955422931,-0.0419118235975872,1.68328827124666e-05,-0.0189702102105331,-0.016295072768361,-0.00358348433617319,0.0248853943479207,0.0397518745525224,0.0203628901817354,0.00118799588704431,0.00695553409196279,0.0114105593897585,-0.00971338667260249,0.000403427760361926,0.214131521943611,0.187294002637272,0.167030546541043,0.147340242694738,0.122715592462649,0.0958967221990238,0.0588804145812875,0.0156592810819193,21580.7840791554
"397",-0.215963065229562,-0.200891293046328,-0.249468627727741,-0.239387602363261,-0.180684934551105,-0.0695215323956622,-0.0185804041108921,0.0100297626950403,1.03145656206779,1.02155032625701,1.0358967489747,1.02800352079178,1.01565101961217,0.99689226010377,0.995930443142119,0.99693644366573,-0.0621638936416399,-0.0635653030266766,-0.0619931239094833,-0.0594878595710839,-0.0516017447608133,-0.0302671159049059,-0.0203200175714714,-0.00510140704452753,-0.0785935827980361,-0.0735603298630685,-0.0245324168345431,0.0241600902341087,0.0422920352592529,0.00843710786757852,0.00685184298506117,-0.0161044981128947,-0.0813743755495372,-0.0682483265523563,-0.0519705515291358,-0.0236148683772244,-0.00328496006845133,-0.0192465774766354,-0.0212336259498416,-0.00119968192870422,0.0135974040871582,0.0443779330778128,0.0183461822047851,0.02813834103763,0.0239821168600323,0.00328167640991994,-0.0141397869355883,-0.00119217873999928,0.216042423336606,0.189601988980992,0.158355510512611,0.145701231823967,0.123321053907214,0.0952905500015597,0.0583530289841608,0.0156149250282977,21580.9575843071
"398",-0.129346056926109,-0.253844738384614,-0.275789926131335,-0.197784856699351,-0.145928821460377,-0.130001602388916,-0.00550390709067216,0.00986861582891534,1.01678186849641,1.04437277871922,1.03482778170583,1.02320128253478,1.00951230367944,1.01388458055089,0.995183388728924,0.997295948465789,-0.0433616145051321,-0.0701118415493685,-0.0608356893165958,-0.0571826473186507,-0.0346883266134559,-0.0498747120583429,-0.0182495972057161,-0.00691354606454238,-0.198530079255579,-0.0948320305339959,0.0628598267061795,0.000817419646221025,0.016817486452873,0.0398306804699928,-0.0232342522767215,-0.0157038660502132,-0.0957289059606116,-0.0776749079402436,-0.0636448142544589,-0.0378508472401467,-0.0244348296262069,-0.0118860990290142,-0.023763734915456,-0.00213662449239196,0.0153664202147932,0.0384717537749507,0.0185183963436724,0.0117695272567832,0.00424424331928836,0.00962540813518419,-0.0155216283591441,0.000770914443280503,0.208427362738618,0.190338537053424,0.169704680392485,0.146138095256909,0.122340551951754,0.094643750846381,0.058063179829756,0.015454624255805,21576.1319478853
"399",-0.234555781258518,-0.239228605429901,-0.254291146156674,-0.190653161601431,-0.20023786773288,-0.090541523100428,-4.30743218996793e-05,0.0072313142160501,1.02535296089822,1.02479565355392,1.03443727039578,1.01711740754999,1.02053974942628,1.0046434689906,0.992304159453441,0.997281124786567,-0.0355867157007251,-0.0565482584178908,-0.0525147312779516,-0.050829267123952,-0.0561319308890893,-0.0409209863506265,-0.0203047625262431,-0.00735536574583238,-0.0102787609013346,0.0138397891856666,-0.0342771522021343,0.00348000195785708,0.0594435922710095,0.0177633205765502,-0.00600392855937248,-0.00952205046935191,-0.0924670081161852,-0.0644014657486183,-0.0514629570808844,-0.033915239471102,-0.00411206049258915,-0.0243641537895756,-0.0257567650833903,-0.00125010937234087,0.00804221413890466,0.029840274538254,0.0257051346592932,0.0254897793907914,0.0157511731914407,0.00918862432478307,-0.0142912530062013,-0.000604113623987948,0.213810884476589,0.190602196467024,0.164188595934555,0.142839365298356,0.122929191878811,0.0931512176012479,0.0605594953834255,0.0152015970365805,21582.1802884224
"400",-0.203009056286616,-0.212625841870782,-0.278150344248458,-0.156827515339338,-0.193931317832055,-0.0809138215404254,-0.00624830692189138,0.00705544941937723,1.02127826719845,1.02872156954202,1.03871886605046,1.00900520271828,1.02459110172637,1.0006166339332,0.994112074174725,0.99749606461097,-0.0567550990613991,-0.0485333266241062,-0.057326532477581,-0.0512999966165475,-0.0517080282993508,-0.0323365624855008,-0.0190621679951754,-0.00629506612382419,-0.0522984708912358,-0.0750686333263423,-0.0209667554924691,-0.00219091842744847,0.0242998471872535,0.0234125147914303,-0.014290385088323,-0.00868602939403327,-0.084772931179111,-0.105629172524046,-0.0464955621226715,-0.0559194786238987,-0.000749401440938051,-0.0303996488360394,-0.0199676003346894,-0.00242098693130107,0.0261804767437392,0.0417703654083822,0.038083095775085,0.0156364944372731,0.0170303757947124,-0.00234479219867528,-0.0150260591006031,-0.00297048740197533,0.211722686871017,0.182308751423473,0.169712576901682,0.140567134376326,0.120240809040082,0.0929635835678791,0.0599776004698982,0.0157692242979129,21573.9174444475
"401",-0.179491613059983,-0.303228804761707,-0.270886355465807,-0.19552916075235,-0.149495742997452,-0.11832974029718,0.00365945528103796,0.00247700848173535,1.00809330055977,1.04741263126175,1.03375012950565,1.01732837437692,1.0109447873766,1.00910410252762,0.992476996387693,0.998623311491857,-0.0250189052334992,-0.0800698080947526,-0.0568578050405793,-0.0600153664065906,-0.0503709792239446,-0.040924301752362,-0.0191656081971931,-0.00562275541960456,-0.044512381295066,0.0026571191946518,0.0335599622793621,0.027767510054435,0.0320822924792473,0.0479294662651559,-0.020477612177157,-0.00758712222159175,-0.0947104997391709,-0.0647728137970901,-0.061476484198091,-0.0340494085225615,-0.0165240755819913,-0.0144396294835023,-0.0194663542979019,-0.00288875822959704,0.00216366042117589,0.0370933046632353,0.0138036527960015,0.0216157615926232,0.00917192061002065,-0.00084147700228434,-0.0117121718485821,-0.000263163794075543,0.208810281096742,0.183754576450284,0.163625730848188,0.149723830447835,0.119360180002405,0.0986104713852014,0.0606296745633513,0.0156321670293516,21575.536782449
