"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"316",-0.163049734689284,-0.186681188835248,-0.185014363559642,-0.116239422235876,0.0175005885871163,0.120211502972456,0.0684489234079061,0.0225280500005195,1.01482352008944,-0.0456615935208394,-0.0979696044306014,0.25077883031682,0.439985151208191,0.570429861233814,0.773626235503184,0.945044143617821,-0.0381479267237016,-0.0553016780164562,-0.0420667684579632,-0.0450025547048445,-0.0311374691808457,-0.0135549267691328,-0.00612056904008427,-0.00224060523750995,-0.11228349935635,0.0336515386497282,0.0204534795136012,0.101355751713839,0.00487258455975493,-0.0323905201919459,-0.0147747779422675,-0.0194014183815376,-0.100756649347278,-0.0702803017430874,-0.0509190282244572,-0.0318005683997387,0.0433379708721569,-0.0574693437126607,-0.0181543693822837,0.00152398271595207,0.0212679839114584,0.0350475500219708,-0.0207586546567942,-0.0118392740871185,0.0118199177475752,-0.034704354140242,-0.0258369307029899,0.00198717533899146,1.0488603784427,1.11381401865733,0.748012944600934,0.530479430274533,0.395271539136545,0.210537286937572,0.0511879323861903,0.213927208800282,0.174826532833897,0.15344371881391,0.13051789263814,0.10398363498004,0.0746541137780017,0.0454049946088843,0.0117703088030401,23391.0330434244
"317",-0.298093091087722,-0.235209873532816,-0.255321551257074,-0.0967573771752616,-0.0161889596452701,0.0855445721732223,0.0768034258246093,0.0141015848330338,1.03312334669175,-0.0123207450512586,0.0214056554821197,0.310125941850768,0.430935354966921,0.598180012496964,0.782785657593314,0.951765973094575,-0.0695542312861841,-0.0505808218692445,-0.0522878732714896,-0.0436135872531828,-0.0345603020992436,-0.014384242300929,-0.00994770043868501,-0.00230850735601894,0.0583035350728004,-0.0389119583738511,0.0558239065845395,0.0328313514178066,0.0687747503160495,-0.0142241863332855,-0.0056900034632779,-0.0121921822579502,-0.0589251430787496,-0.075065346331859,-0.0287077338851409,-0.0239637968718948,0.0309488619338114,-0.0515412362444931,-0.0266764949222455,0.00261119181183043,0.0367968207213211,0.0462186645198025,0.00594171286444123,-0.0166026401029828,-0.00330431594921157,-0.0235352471566139,-0.0321036829442451,0.00276310682923862,1.04106595039124,1.00739801937234,0.687419843539094,0.545419497683867,0.373371568388641,0.198755386469892,0.0455957786397475,0.215462430539524,0.180324917771215,0.15177842895681,0.129205508774896,0.103915268982379,0.0769272083359522,0.0459662837823532,0.0117998080989599,23386.9576868031
"318",-0.193941631711631,-0.198832289820182,-0.265452091140362,-0.0302633545432394,-0.000198518051534748,0.0961633973641552,0.095140077301107,0.0190856009407913,1.02393389362978,0.0263597663753425,0.0614294672769287,0.205362390706546,0.450828915892989,0.610226991303645,0.761319588749836,0.949679163756873,-0.0516450174562414,-0.0546001912320307,-0.0588580889086023,-0.0344044035443562,-0.0289498393522871,-0.0224095632094245,-0.00815458672189723,-0.0019823282119539,-0.089675495969547,-0.0367397157799087,0.0915282830162213,0.00659779596066394,-0.0042265955291861,-0.00652822829311036,-0.00973010982852829,-0.0138841837153028,-0.0737575969898433,-0.0747161520738305,-0.0325342870155655,-0.0300686692028566,0.0353309099081292,-0.0533248083836153,-0.027391519848948,0.00088554862015596,0.00377356232603225,0.0452481507370171,0.00593856435261442,-0.025228655922307,0.00156685990823827,-0.0311599400385256,-0.0336989265896609,0.00199709694951354,0.989977727699439,0.9670048991009,0.776800293808156,0.526516528487146,0.359945131268048,0.216370949494925,0.0464106047965547,0.211022903022577,0.174952988042511,0.149324689379641,0.133204303364961,0.101950017950087,0.0743333058521113,0.0436887292635784,0.0121304581348195,23393.0368497159
"319",-0.188082405739214,-0.196952184538672,-0.142338647445435,-0.0892800550159702,-0.00497563127427442,0.0877182087702323,0.0730627108405387,0.0180292956318405,1.02023513275979,-0.0200845638197491,0.0347540163337797,0.296447960610425,0.460148415418644,0.576630055897027,0.76993774988334,0.948478143737831,-0.029623781184855,-0.0428418249961933,-0.0430471725741919,-0.039943550364624,-0.0267280733940226,-0.0194394199022799,-0.00954826338230222,-0.00261093718635986,-0.0663355672299015,-0.0244416967145153,-0.0135713477177289,0.0564696099113014,0.00852752807930792,0.0075223062299444,0.00808309241402194,-0.0152605128144621,-0.102658508842107,-0.0695570090807513,-0.0415919150671847,-0.0349101785831531,0.0338545437117516,-0.0511816853719084,-0.0250657084794119,0.00129497477299133,-0.0109990792427906,0.0499633442736257,-0.00803787851397586,0.00162500372661409,0.00482104915753237,-0.0308178675089567,-0.0327355855508662,0.001451371765789,1.03208112245979,0.968462910959307,0.69561286165978,0.51722372483208,0.394523795158717,0.212010987416143,0.0484990112714438,0.214218088177072,0.174218488099499,0.151477397010949,0.13330232755922,0.100442791762004,0.0742180923811868,0.0445009798277136,0.0119212453828929,23392.8807420234
"320",-0.148670128182895,-0.144964033454083,-0.254112174254117,-0.0398512992898199,-0.0112788884074026,0.0970044265121508,0.0656465518846705,0.0188001352786056,1.01552429390086,-0.045667728651917,0.0441372083435272,0.298582751060219,0.433967090861946,0.599728579480685,0.773463166111128,0.947617276764467,-0.0391935754059815,-0.0366182004725593,-0.0565183450707717,-0.0487137600714688,-0.0390296868004226,-0.00850110794799049,-0.00569096902823511,-0.00124925613871223,-0.142230115857793,-0.080056717817691,0.124268785639162,0.0389931140805221,0.022832560326811,-0.0231921895940809,-7.13601099478076e-05,-0.0173249854325602,-0.0830923510329843,-0.0919394006450449,-0.0502303456791468,-0.0283171865690738,0.0486332267324829,-0.052425718827059,-0.016508094316517,0.00223445204453012,0.00335914050267451,0.0335181196705951,-0.00533150063505453,-0.0210763397278038,0.0149284769824035,-0.0292293408088125,-0.0254126099816578,0.00276074452205103,1.04846915292884,0.981152286891367,0.682999005471425,0.543755844049377,0.368402425760532,0.209671161692893,0.048985259596571,0.211960468650394,0.177682956706698,0.154383362121877,0.133115009704902,0.100278878060556,0.0763189678988236,0.0441716507022604,0.0115697045439626,23391.2660993532
"321",-0.325015746794491,-0.120235593954335,-0.161676524588059,-0.0525162072962907,-0.0280818642068899,0.0711435223523052,0.0804291368651663,0.0167303705892265,1.05100003953994,-0.0396908644368922,0.0430666157480781,0.235873010813674,0.436712952046201,0.591309072797262,0.764554469780664,0.946089276185176,-0.0521717788864998,-0.0209403568022015,-0.0487589818349335,-0.0480958759206432,-0.0424250623032691,-0.0196182125932116,-0.00710825975852427,-0.00141738521589953,-0.000759175623928979,-0.0809452125273068,0.0241149688907573,0.0221337246678912,0.0369488909928196,0.0118126006257775,-0.018634122646839,-0.0132240187304555,-0.0650236229419023,-0.0745034831156411,-0.0543276035497448,-0.0365140382343481,0.0402047862534986,-0.0444484547515353,-0.0192398968272087,0.00299320913031538,0.0459425309541017,0.0307729089208106,-0.0217249835728097,-0.03018140129088,0.00042510548684366,-0.0163220587662312,-0.0245542101701854,0.00202276754806238,1.03217729122545,0.964537711943828,0.754371812388767,0.549077089506096,0.381231162350046,0.217364540632517,0.05055250605584,0.216498792575873,0.179441669570295,0.151821907383166,0.128812618281017,0.10097678334048,0.0775108037284921,0.0455781387972934,0.0116347554789873,23387.3384197645
"322",-0.139043536791185,-0.18988019683109,-0.184353525342769,-0.0492965415508905,-0.0163917383790764,0.109274268411979,0.0820106153915213,0.0168881251861993,1.01158777739703,0.0674093727870773,0.0529394061241159,0.286091077756804,0.470785831798243,0.577640471722104,0.774820176047257,0.948030573439404,-0.0544055211322508,-0.0356079803212901,-0.0511747866600082,-0.0514054098979001,-0.0373420679810831,-0.0198487579894198,-0.0113461006382881,-0.00120772021921315,-0.0826476718288856,-0.0416228518099066,0.0471554813464682,0.0669764405709755,0.0329690826969126,-0.036213739391849,-0.017487181318554,-0.0110168062612788,-0.106606457641036,-0.0687589298739054,-0.0314818858295443,-0.0212795704638063,0.0344050845770322,-0.042610331160196,-0.0233154425593683,0.00154219993225928,-0.00464243348529861,0.0571405159217127,-0.0185243817597059,-0.0151455480735191,0.000715674047534291,-0.0165171628197956,-0.0340014184582937,0.000976049505655352,0.942232980659826,0.956660886855147,0.694769021301536,0.508073998614981,0.389808714709952,0.207729264305302,0.0484875074741782,0.213277264209562,0.179236218358743,0.151059091269619,0.133375313798467,0.103412775261884,0.0764367794651303,0.0456413620319265,0.0119968486554653,23392.4263306407
"323",-0.214126739213194,-0.182688530919502,-0.21659818548366,-0.0929993165088831,0.0038722798108959,0.113396324545603,0.0780511044960418,0.0198633982490726,1.02100203981731,-0.138970489825903,-0.0193086184383162,0.238554130029163,0.44071246125526,0.583719545528249,0.760538391892724,0.945638290124774,-0.0541360078411164,-0.0418877736059525,-0.0514451312830752,-0.0339437765178686,-0.0355885876822524,-0.00969217549871811,-0.0060846565515331,-0.00232875142615535,-0.045282930513452,-0.0278629510643847,0.091721090526541,0.0758065520470144,0.00474457341938448,-0.0198777333403307,-0.0179247665653499,-0.0107501172488083,-0.0778451436335923,-0.105987335002903,-0.0396838849225588,-0.0256809331213831,0.0312828004359577,-0.0673136940389875,-0.0210908653251128,0.0016302738817821,0.0322097612585782,0.0366668916780161,-0.0145046076079281,-0.0374293713337344,-0.00542585376835154,-0.0303370637408058,-0.030113472860853,0.00132342913354255,1.15031235272173,1.03563136967198,0.755342519904835,0.538729316404221,0.381121846278788,0.222659930788195,0.0502585486512013,0.209704170152633,0.175757625808852,0.149222128179268,0.125314735884405,0.0994996520942436,0.0765628091364936,0.0432070689939275,0.0117192437318861,23384.5929306381
"324",-0.230310440973756,-0.153525054276165,-0.192496396925422,-0.117686485507556,0.00402878866418644,0.109478648081126,0.0679319971145618,0.0181738936999175,1.03517082743692,0.23125933341683,0.076493506903821,0.276965550230134,0.398111830980931,0.569710218185785,0.78055355118721,0.948752933903272,-0.0410041890855007,-0.0300162152759092,-0.0564458872184507,-0.0549373841548716,-0.0361092081073555,-0.0179111651428679,-0.00448550521453685,-0.00245597069850276,-0.0795966895302136,-0.064955995191323,0.0441698451812969,0.113346500661678,0.0460283521036904,-0.0272619406277593,-0.00843713500405041,-0.0176857333696496,-0.102468724153449,-0.0877346358468647,-0.0370042783882404,-0.0015903950233308,0.0420524298639536,-0.0590871846410471,-0.0186220066696704,0.00312261763133746,-0.00789559925563796,0.0242242305773783,-0.00775889443837792,-0.0146941504589838,0.00754912387761384,-0.0328024520188912,-0.0241494494718969,0.00356974815075468,0.775643276805167,0.938189887884339,0.719694288307789,0.574327380122851,0.400240828216038,0.202001183950755,0.0483562975772902,0.213218945714259,0.180690778010957,0.149098003225418,0.132025340031959,0.101414061209089,0.075962012741936,0.0460806505070934,0.0121165864676087,23382.7616093843
"325",-0.180069791882971,-0.103947577631956,-0.208561210701499,-0.0999220881499164,0.00203387658626809,0.124573201082015,0.0683830489614649,0.0210329318434446,1.02851680106943,0.018835194109655,0.00118980511414699,0.32252523256425,0.4233179086986,0.579584677748717,0.771289107984334,0.94804366166615,-0.0510456424844118,-0.0464803055867635,-0.0644014723994781,-0.0407928935646734,-0.0399225341073101,-0.0221553390624039,-0.00614289957196019,-0.00141705405097667,-0.144881550288851,-0.0797300699810002,0.0865290466900921,0.0914726738855051,0.0403928499557929,-0.0328837228401579,-0.0219020323663229,-0.0153909912390622,-0.0933916472906084,-0.0863509455905951,-0.0414527976975249,-0.0139413338913757,0.0362868810461076,-0.0610584718064281,-0.0182849579661421,0.00114399253297671,-0.00900894658884643,0.0237711075482257,-0.0125476169121726,-0.0223655443834943,-0.00176155661074251,-0.0261151650432964,-0.0290116032426572,0.000375473932155766,0.976120482001712,1.01337861417361,0.668527382400174,0.551826769195066,0.38640317404313,0.215112037761681,0.047938732681165,0.218412176404484,0.173663831531084,0.14961336933394,0.134130586499153,0.101021309180917,0.0749358016641485,0.0445998039389757,0.0118082184325772,23393.9880688217
"326",-0.199018493230599,-0.194443618612332,-0.207027163858676,-0.0538114020445387,0.000632148490180785,0.0924375772267834,0.0768807844757455,0.0183081515525671,1.0219722328011,0.106627951573976,0.0935843650254509,0.306122799091458,0.399806435282033,0.598608996216603,0.77455904355383,0.948166809435428,-0.0485101077087349,-0.0530893901826372,-0.0495307009570774,-0.0373858729418602,-0.0307854766400053,-0.0174497913840564,-0.00588891570496424,-0.00097162092591875,-0.066938775711316,-0.0147824094893776,0.0484114940639614,0.0338093126200349,0.0247607163108451,-0.0288819413334573,-0.0228311019648691,-0.0138882287499095,-0.100548990458852,-0.07850676077061,-0.0417195415743538,-0.0270084059424679,0.0318306480552665,-0.0439840117942527,-0.0212685365825715,0.00241687934058471,0.00514800610126879,0.0374827241320711,-0.00554079911838004,-0.0287357050089748,0.00523431837145289,-0.0239348831670248,-0.027190026600224,0.00160444853904075,0.907561472817108,0.923523934405922,0.679359284411973,0.576270232872603,0.372821721758989,0.208393672668868,0.0482778799355872,0.211350174272024,0.175674972481082,0.151204739629041,0.128084655177821,0.103300589980854,0.075669583365204,0.0456048325854772,0.0124339760547395,23396.6770770528
"327",-0.21621468250445,-0.160023121005979,-0.153002973963221,-0.0636901461516119,-0.0022778224842051,0.0726434322336186,0.0660429974531535,0.0186290671556017,1.0284284596753,0.0509493076755161,-0.0109907644685267,0.278742906502478,0.457472127604436,0.599521164730434,0.776527101476885,0.946498963963257,-0.0501876273797079,-0.0458058702181393,-0.0475840723247522,-0.0265841625363325,-0.0267422686063894,-0.0188126893633774,-0.0121422110951923,-0.00140518954242502,-0.0932407784106082,-0.0389118835361949,0.0202223939128142,0.00608304039443356,-0.0145729842081865,-0.0210581744008962,-0.0111465741371606,-0.0128789193806874,-0.0977438572790503,-0.101988778825206,-0.0358437611832842,-0.0242219282509551,0.0336871473159174,-0.053192026626143,-0.0177815573670756,0.00164552465012477,0.0151548199464992,0.0151421682234604,-0.018988672256306,-0.012633113658763,0.0080334144766887,-0.0215954365128565,-0.0299475320432779,0.00203541080380851,0.958117158754023,1.0143498453567,0.708616613886899,0.522660821225365,0.378033176048362,0.210793177613745,0.0497640873080132,0.21799824198649,0.175466156553507,0.144863000492995,0.133223223170952,0.0976327362962968,0.075929663999403,0.0460675073835589,0.0119777217245283,23383.520722865
"328",-0.230427038813919,-0.132480555539741,-0.144778261064509,-0.102648977489177,-0.0300000282400186,0.0802942054514591,0.0846710365979744,0.0187578046858744,1.03902316335266,0.0293945944949001,-0.082772294780551,0.278722705789494,0.459498059208084,0.595354141744837,0.761745427756347,0.949553233292396,-0.0787496828757368,-0.0380427301975426,-0.0415523459186021,-0.048258152212686,-0.0361644944663312,-0.0222715362008812,-0.00156970459029257,-0.00104949016349774,-0.0849355769132289,-0.100231854639926,0.0228851252971782,0.0823964050958452,0.0418226670066404,-0.0147724235044539,-0.0265184983310103,-0.0159791123054908,-0.0988074153798972,-0.0879702979363166,-0.0353084747055051,-0.0324058500603824,0.043402788744998,-0.0483434636482209,-0.0234160323640461,0.00246114342979309,-0.00856677266975735,0.0442404138250488,-0.0257087368530169,-0.0247007069228325,0.0104870136462342,-0.0187792115738721,-0.0316756688486981,0.00320136904449952,0.975066431200627,1.08419934090936,0.717696712021457,0.521501143252678,0.380214601519859,0.220273052883466,0.046626838553679,0.215082644591258,0.173728928336428,0.150372284920135,0.132200151637366,0.10255334812405,0.0735559693273549,0.0444969332810686,0.011863972873899,23390.8356987382
"329",-0.170656797550541,-0.203836640314673,-0.172159394915433,-0.119881309309751,-0.00445219783588812,0.0787456202127017,0.0619449340157755,0.0236298912689886,1.02282961796044,0.0780772970612032,0.0335107235639935,0.229836189384609,0.45472954724511,0.605298855472682,0.771640798196046,0.94475144676353,-0.0434479036418529,-0.0502515111063359,-0.0456164517057244,-0.0451555976125575,-0.0320522331197703,-0.0200488207542707,-0.00685900353819507,-0.000959084935459774,-0.114331883596966,-0.0126906888861084,0.0374745920444741,0.0933679494724011,0.0122436813476733,-0.0115087228673907,-0.00761090869333543,-0.0171060390118174,-0.105957052622923,-0.0780098754611621,-0.0456070302446765,-0.00199976412362197,0.0357074213415777,-0.0439858497190827,-0.0197936961314847,0.00169951079621399,0.0125917331798504,0.0453447512610183,-0.0119842055603597,0.00567462974277834,0.00287026987255153,-0.0222276763315619,-0.0274173835011998,0.00238106702600244,0.936860627911277,0.974565195058775,0.765611087638739,0.523904441588993,0.36777303620439,0.214914229539749,0.0502159935588157,0.202904451843203,0.184662716752942,0.155025638182122,0.128221549489621,0.100957558718872,0.0750002789617466,0.0464058657742153,0.0117719367403957,23390.0169640379
"330",-0.266235326163093,-0.157240699129548,-0.233482637501342,-0.0269240856116992,-0.0393874026771985,0.0679964888761684,0.0944730787933241,0.0208115268906775,1.05013286528575,0.0434975307066593,0.0910010572767671,0.197594774661763,0.434620724940656,0.629810510567977,0.760550452831289,0.946763807114847,-0.0635068074969706,-0.0406117703205666,-0.0508921220609969,-0.039089167080719,-0.0286464542279033,-0.0278050309293011,-0.00525016511018848,-0.00181338930067395,-0.119207339068492,-0.0672976547678913,0.0591005585337082,0.0304856366998322,0.0620637602636437,0.00253346026871545,-0.0354160813503879,-0.0172168314406907,-0.0758796855261075,-0.0771063378919512,-0.0236901020068099,-0.0245508594832449,0.0356159248790933,-0.0465353141247125,-0.0267961417983095,0.0021790901625831,0.0299744658841255,0.0568706927277021,-0.00707139613030438,-0.0235852083635977,0.00410272097592105,-0.0181713276621622,-0.0315508049354766,0.00215434338990982,0.960914017950816,0.929066267558478,0.778647058564553,0.547821243856375,0.345110955163611,0.220156100600032,0.0491567037409839,0.209630424204211,0.179495649444293,0.14944611479581,0.12766489458216,0.1006252747811,0.0778574520838772,0.0452754900959022,0.0120672795229925,23387.2014857936
"331",-0.191136192859534,-0.175044995171131,-0.237757672133731,-0.0981388672058468,-0.0179059622741517,0.119679807324661,0.0748696468967496,0.0178887354583761,1.02098712115679,0.208922028309029,0.0879133781746504,0.310018677879569,0.446896938037722,0.593856603891635,0.77164665093899,0.947066786822809,-0.05262784527295,-0.0388736878498755,-0.0603220318725677,-0.0384690268032825,-0.0346857451453433,-0.0182230543232379,-0.00775519795210037,-0.000351266261747329,-0.0457224439941459,-0.0852529846055329,0.0753870797460459,0.0369200552960191,0.00282285122991839,-0.0356200817441564,-0.0303765099912919,-0.0134603503304761,-0.100873068274715,-0.0881199680532967,-0.0372933868685079,-0.0191830833963189,0.0414796166807338,-0.0634718192525414,-0.0218771660328311,0.00208524971780727,-0.00947939983903614,0.0399636110134929,-0.0113428259705942,-0.0107985766570008,0.00129865830071143,-0.0281793526977914,-0.0294490239812376,0.00196277311071112,0.807269696235215,0.936120808014585,0.685380804662488,0.536476804649122,0.373108583150179,0.21399587970006,0.0493109623996551,0.219619814330659,0.172269501969633,0.154396448951299,0.131377758306773,0.102228222273567,0.0770955163268211,0.0453960223443505,0.011705181852272,23391.4755900259
"332",-0.166259970993229,-0.213965633945994,-0.210637616986944,-0.102277656668648,-0.0205740563119185,0.104539355000396,0.0803357228978908,0.0173574292121633,1.02649293478127,0.0262050089549413,0.0152172084633454,0.295299838975459,0.448742355984556,0.574463221091489,0.775633703486264,0.946855528361194,-0.032565956503148,-0.044961604974953,-0.0517795169023707,-0.0456164449264567,-0.0329430647911122,-0.0152581074780761,-0.00633432410254481,-0.00141823360227086,-0.184649321408556,-0.0176174421526207,0.0565688175145704,0.0841818847899728,0.0482608599253222,-0.0351836604992929,-0.0121432595314766,-0.0120823164378298,-0.0983754384271205,-0.071918756402143,-0.0484129417851751,-0.0238806907950551,0.0529247475034783,-0.0466362526715124,-0.0243887286547145,0.00130213364617287,-0.00197110638935963,0.0607993735438423,-0.01302021969193,-0.0218169091414568,0.012658496654483,-0.0256114102711904,-0.0363677273274273,0.00137996066720824,0.988355209520816,1.00451146727712,0.70038076801731,0.525274979539612,0.395815985315618,0.20580994436384,0.0496123641526403,0.211921132753779,0.177688530003308,0.146876147771294,0.128903872792716,0.104289223499611,0.0756666629002208,0.0448624543111148,0.0117508343436649,23392.7675243409
"333",-0.252426064756475,-0.281911205634321,-0.202681815971805,-0.0473084532117789,-0.0207225416836264,0.0902566089095819,0.0636086925897828,0.0164792285948284,1.04237066197003,-0.053197884351619,-0.0672380661635112,0.221164051353984,0.434261033774268,0.587129359353765,0.774824087794905,0.949163575016372,-0.0659179111344775,-0.0513961891727912,-0.0468706401464325,-0.0434891122302132,-0.0340440206146808,-0.0218222687818115,-0.00721285043298744,-0.00222529476234278,-0.0741377228012349,0.0337913970898983,0.0514410703989722,0.0755339369162451,0.0518814129477152,0.0105405607590635,-0.00975757651557116,-0.0139914310205932,-0.0868650972563395,-0.0607645794326645,-0.0479141002755915,-0.0241449758401561,0.0299502995745373,-0.0562021487179411,-0.0198322613568747,0.00224417028380616,0.0137165654156329,0.059206046411032,-0.0154160821245499,-0.016576122290086,-0.00541387191287713,-0.0202009111965837,-0.025546199810492,0.00243476764521009,1.08270359378188,1.08402623609377,0.75866770853147,0.545404266898191,0.381526692124856,0.210151871327308,0.0479095837026457,0.205903434522809,0.17503541572625,0.148118913491527,0.128907823258269,0.102725429482768,0.0761457735844402,0.04656434312316,0.0124328222521372,23388.5166266809
"334",-0.151263918179111,-0.181428650654188,-0.187756959357278,-0.120786399679254,-0.0174440000227704,0.0901008329795106,0.0548257130626907,0.0203000598972797,1.01952549956289,-0.109561814346926,0.0528750497551596,0.296885520096398,0.457633744762932,0.59440440638645,0.772163500071803,0.946693231199797,-0.0507255765788836,-0.0539613149159461,-0.050257365618961,-0.0435032797228125,-0.0155897787986186,-0.0137741281828938,-0.00800970476730885,-0.00145253488130458,-0.185832772058571,-0.00911686451839508,0.0615736821167517,0.0509927221775526,0.0204527405136879,-0.00566299276900004,0.00384242595038993,-0.016050610557538,-0.0817059495815515,-0.0768423781763824,-0.038994703226305,-0.0115211001889078,0.037943531725799,-0.0541179459246168,-0.0225278931179228,0.0028864853352816,0.0209479592023786,0.0552228112742389,0.00592860134350346,-0.0106530811228981,0.00482734515694184,-0.0240889748568155,-0.0285054864787263,0.00323098180248727,1.11863894278045,0.955648643288695,0.704903944901036,0.51875849243988,0.375791380410944,0.215449394413134,0.0491219090598088,0.208866064495041,0.172223791094023,0.152144363456938,0.130345574422335,0.100988742300576,0.0759602332954251,0.0442788851400089,0.0119681931928222,23387.1148595038
"335",-0.239539160088571,-0.242605224835619,-0.223522909037878,-0.0622016086176728,0.0103522657078394,0.0879566126625604,0.0756990733365058,0.0152223518807736,1.03054685061008,-0.0182670076092665,-0.0565148540990499,0.23050491335989,0.446734197532327,0.580388705760226,0.760688854365909,0.950188237736509,-0.0517282360341342,-0.0448580805523773,-0.0500933129412961,-0.0363701558213153,-0.0301642655472361,-0.0148528238399782,-0.00408442204334647,-0.00169807473841653,-0.0462155408810629,0.0266797536993003,0.0530068167250793,0.0277577986202701,0.00230261562888062,0.0115025092461553,-0.00328796471897939,-0.0122958926996041,-0.0756759293337766,-0.0658382479154521,-0.0323064096858689,-0.0165449979285411,0.0365206129498037,-0.0588403647608422,-0.0204704964929662,0.00215452340519573,0.0216587377755739,0.0443886540383746,0.00252831702428562,-0.0125858780051583,0.0043031890469573,-0.0263089018983301,-0.0296547416950119,0.00339310814625765,1.03753724888884,1.07769348085013,0.756337659993371,0.528108264984223,0.389932556303704,0.220361332591146,0.0466829295883847,0.217938315732814,0.17668684281172,0.159147529892428,0.125603277838297,0.10105669276684,0.0748291370998019,0.0443606957941152,0.011880473550179,23393.8234156802
"336",-0.238511165466868,-0.212294989029845,-0.221774775369622,-0.0382863069870345,-0.0133395586068715,0.128635081303493,0.0851999714777638,0.0174290031712136,1.03222330020742,0.0414173250366985,0.0249862966876815,0.266379412407905,0.417656244667677,0.591747671641336,0.755711933548738,0.947086167531272,-0.0392057044746741,-0.0634128585417974,-0.0562864383118547,-0.0310288787013831,-0.0372543564550062,-0.0213870734256293,-0.00636649006558308,-0.0014895991432566,-0.0570037493071709,0.0347976848008234,0.0633430569454338,0.0361618305678457,0.0325874013717625,-0.0119222093010856,-0.0137896964892552,-0.0156001355400213,-0.0990707762286505,-0.0771391523456532,-0.0366378832984009,-0.0279356845165622,0.0472793429981316,-0.0640028117935765,-0.0224959681547151,0.00180154156630176,0.00886588811186217,0.0530750834421002,-0.0101752521299856,-0.0269208325424496,0.0200876311455743,-0.0365506103622692,-0.0330969855644669,0.00319092849792894,0.970230229326072,0.995400137364682,0.71217856259204,0.558255502903082,0.370079982458499,0.22589854036813,0.0496630266771665,0.213854665551814,0.17824210262763,0.145599864141276,0.127641568780353,0.106327284515611,0.0750024663194136,0.0457312555677314,0.0120642692014721,23389.4758559806
"337",-0.154850836140571,-0.256402243579095,-0.200044408611651,-0.0445068831561911,-0.0249483049540436,0.110289785249611,0.075471727824386,0.015705661667727,1.02243373947836,-0.0198746753855276,-0.0384382426383203,0.249032512659439,0.461888803006445,0.582301657904639,0.776797290468717,0.951523908672737,-0.0484165673201795,-0.0437967969530533,-0.0626794924054629,-0.0510083361387958,-0.0363100700623744,-0.0102386961324619,-0.007583506265447,-0.00221542107133478,-0.164165108746622,0.0062788736196321,0.104940990959719,0.0267810633993583,0.0500900997542076,-0.0439865754672341,-0.0178559763626687,-0.0169573572996777,-0.101494488955475,-0.0718328380203541,-0.052205509885026,-0.0238452617750796,0.0340689363934037,-0.0542392828259454,-0.0240618715596393,0.0028063097331671,0.00984938237728064,0.0716632939048677,-0.0284877427053046,-0.0255648712826806,-0.00441793472832185,-0.0252029148982247,-0.0316598003199292,0.00234283153657342,1.04303070245938,1.05074249610732,0.737698145827655,0.517907191008205,0.386292158217329,0.206977194902134,0.0460287510038129,0.220735925385481,0.182517313141979,0.15223525701233,0.130043933861396,0.0992014291413873,0.0757351089246254,0.0432449176860609,0.0115084746166755,23385.9070648361
"338",-0.134626279236459,-0.168199159280622,-0.243938192733489,-0.0866453868730147,-0.00133624366544669,0.0695107660817733,0.0696216411532639,0.0185574285631155,1.00849566944963,0.0366708399187065,0.0586387915778546,0.29852765713881,0.44860254969355,0.611071216910314,0.772664264185392,0.94774309134268,-0.0303159154283592,-0.0528732894990017,-0.0512014527822915,-0.0348052563567979,-0.0337891259570785,-0.0264285316756139,-0.00470306508070431,-0.0028895019378635,-0.118678620857208,-0.0468709688222441,0.0752127659606383,0.0675703040347526,0.0250656676133457,0.0173914446416447,-0.00111315263528466,-0.00970294651956656,-0.125367471450568,-0.0616499820043199,-0.0295726893750509,-0.0344915995329056,0.0395046307403325,-0.0518720288973717,-0.0180475256178633,0.000775270739165004,0.00125361923807546,0.0559418096574223,-0.0068595857255726,-0.0152555396993394,-0.00895915230663154,-0.0232200576334817,-0.0248555167167768,0.00246570313244247,0.969094604320686,0.966043322835666,0.691235220612675,0.528618261513889,0.363724525479185,0.208471366564649,0.0481124174084462,0.210691311716678,0.176849627053622,0.147357689319135,0.12892937022612,0.103768186845263,0.0742156298980809,0.0461142958610733,0.0121414850233812,23386.1295862776
