"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"276",-0.170406957347719,-0.226605199216897,-0.114565508343854,0.0132139949229026,0.0180288192594874,0.109293998005137,0.0750894319212591,0.0115601001484183,0.994894747687215,0.136179463590414,-0.0347376966433678,0.124126874168701,0.412536463847541,0.566379559938018,0.766040328844746,0.947874765674016,-0.103840866744866,-0.0732103016261791,-0.0560157533998235,-0.028711543733042,0.0316767695825458,-0.0538771225605463,-0.0275094220378455,0.000997395622056335,-0.000654872789320654,0.0619671411736195,-0.0298721312787611,-0.0410792302615927,0.00457846907478219,-0.0266972833961614,-0.0294460268049473,0.0032409765400652,0.872182814821631,1.02490207710679,0.842537644824951,0.55601358706054,0.395177313615939,0.21424033194768,0.0484111100523788,0.215454066878507,0.175415585479154,0.153790066647503,0.133195155997324,0.101287108122398,0.078707896683244,0.0442588663396815,0.0117165096625858,23279.7816944703
"277",-0.201338716276086,-0.1569956463246,-0.13087589838086,-0.0507756646319215,0.0481473697813111,0.0881974458687844,0.0724277174927154,0.00822770311560881,1.00474447524598,0.0729655182856822,-0.104203066488517,0.233118115681393,0.405199501570365,0.580886316047529,0.771515743685243,0.948974996677734,-0.101725658097569,-0.0775586449313975,-0.0316439522936973,-0.0236010047232694,0.0281466607911828,-0.051446647377492,-0.0277526626515335,0.00319811574808189,0.00571127084617966,0.0499852774294495,-0.0297893236260661,-0.0344013877597922,-0.000478143130555696,-0.0253409165186105,-0.027574212355957,0.00293885999063423,0.916454323336639,1.09815655207528,0.750139821912198,0.554214960042609,0.386391533051823,0.209372876977909,0.0481320617246074,0.216090246170753,0.180844558870999,0.157409437028534,0.132674315724769,0.104112821588913,0.0730452414768174,0.0441963440797337,0.0120995205022973,23280.8785640055
"278",-0.244880719522264,-0.205284836557142,-0.155522016051936,-0.0284577189553982,0.0264198063241452,0.107632859281622,0.0573843013905196,0.00904166646116801,1.0111785006371,0.00185654468487091,-0.0915286738747182,0.205304778486466,0.429870320750973,0.590518433589661,0.774412331104296,0.949580676295954,-0.0601210646004449,-0.075598496508596,-0.031357783181771,-0.0284887864720973,0.0285481818521258,-0.0556260950962432,-0.0188915163388588,0.00380153935652442,0.0415953051216604,0.0391048921448067,-0.0213604075385079,-0.0253789404746571,-0.000545782790392788,-0.0279542504990279,-0.0276771173128265,0.0036756177425654,1.00101962649681,1.08809630781608,0.770237293614137,0.53607425914578,0.370760813843455,0.210187184373583,0.0472162529167843,0.214680625905804,0.172348452198673,0.157201809035441,0.135183387746855,0.104824053016261,0.0770351472778146,0.0454119851739644,0.0121153910488874,23282.4705623275
"279",-0.186347944971577,-0.175509723993717,-0.136250025915044,0.00292097539223267,0.0196469197401315,0.109111806925719,0.0674245093881924,0.0115922646386018,0.998175432281544,-0.0576848991299155,0.0210533452636243,0.12367762381714,0.42669821234992,0.582154915014108,0.766575681077861,0.94842346696446,-0.097775669350979,-0.0805806607506883,-0.0480130675061378,-0.0266620605146752,0.043178769390632,-0.0619111456053906,-0.0221613770135987,0.00230967755956443,0.0163974466662916,0.0445879443783964,-0.00415599748599037,-0.0153614978281286,0.00888519697068452,-0.0327625696360589,-0.0319922613447414,0.00272519842537172,1.0538935701839,0.97280762219062,0.842910485844159,0.537485032894271,0.380123605837287,0.216532018211363,0.047678278003689,0.210007200591219,0.177019564463837,0.153717814518328,0.129950244264811,0.102160554632445,0.0752715818606084,0.0444804420502408,0.0120187555757626,23287.232865613
"280",-0.20179968736419,-0.202706151905997,-0.126165430995537,-0.0235111500026704,0.0337529160580881,0.114322857762367,0.0704458066493818,0.0108715366963927,1.00555061930657,0.0844518629566727,-0.0735081652497863,0.291548008584044,0.440312866649195,0.556665407317716,0.75703899561764,0.945686453171909,-0.0976944869287069,-0.110770585553752,-0.0629429347036622,-0.0396310765980607,0.0164667068721769,-0.0552181109157842,-0.0235631101236429,0.00406951193421409,-0.00477393182995002,0.0203157407301561,-0.0172315128884392,-0.022003613114259,-0.00165109405985754,-0.0248706506537598,-0.0330692523135397,0.00351231720824902,0.923869924079396,1.06657578975119,0.679903545029211,0.524586292933613,0.403926450199769,0.226256165997468,0.0505589333574759,0.221408423704544,0.174285029406722,0.154457719782072,0.135054839466448,0.103484920914361,0.0782108590712199,0.0450911823935433,0.0118154323421518,23279.6247037571
"281",-0.265176352919341,-0.176540238873903,-0.131945194106627,-0.0368478904456509,0.0372025299323464,0.12342139284622,0.0719292154314002,0.0109840846387509,1.0207646824203,-0.054265538329889,-0.063582388776242,0.248544418017434,0.415649354879204,0.563338640367031,0.765641219998018,0.945506083539004,-0.0909126142477006,-0.0732624565369338,-0.0582738166068443,-0.0368720702179176,0.0265210386783967,-0.0591150725278852,-0.0236296264164484,0.00369060768404709,0.0242807486710869,0.0579037775002046,-0.0366125675479281,-0.019501690550197,-0.0090760964268883,-0.0366483077072078,-0.0295239324243567,0.00387890229726308,1.04811384650066,1.05761525323896,0.731650801216876,0.547416374246207,0.394688053416517,0.21542371191779,0.0506799549760074,0.21162802363943,0.181672097234533,0.151712019857431,0.132364821657425,0.102673959433149,0.0761270944526603,0.0455309322808912,0.012018888883989,23289.5019674717
"282",-0.239600997578294,-0.161984209990083,-0.146123812893248,-0.00777496944321094,0.0135898172075735,0.122653168870325,0.0791655419656539,0.0109133170029102,1.01453613836008,0.00729380383805845,0.00258413296723598,0.208066776539884,0.418242037741293,0.568938344294496,0.75757876212465,0.948155448377473,-0.0784309605709471,-0.0842691034142926,-0.0433229747020857,-0.033889907055078,0.035268863274436,-0.0624522424904992,-0.0236159287584192,0.00242663988603132,0.0262190364474966,0.0295674789592901,-0.0128958151210409,-0.0240394754594468,-0.00343489146863586,-0.0260590447304499,-0.0308099775728036,0.00293336528946291,0.988657531787495,0.990974402422423,0.760208756837525,0.552065054793368,0.389977924807313,0.221794790078925,0.0481535290701794,0.221254477009278,0.182247758451062,0.152005265549675,0.136696315435907,0.107998691700016,0.0747447570539925,0.0446154950712323,0.0120174548235274,23283.8649127574
"283",-0.275590808954834,-0.201605984941713,-0.108940679216598,-0.0015405191083581,0.0117095347948817,0.114625214254469,0.0595615300495204,0.00964966361528033,1.02575699957836,0.0471190055279573,-0.0402762263044125,0.22644259551627,0.404255804724378,0.550980524460905,0.774282583842486,0.949363672010438,-0.0725884314335937,-0.0879301335785729,-0.0532030774900255,-0.0400810086711954,0.0477091247814849,-0.0616246351395966,-0.0217456251931448,0.00247386774186578,0.0137491379978779,0.0270559023045946,-0.0197224569256681,-0.0361359490583723,0.0122452073894378,-0.0231421603355134,-0.0278724478042243,0.00215652339256691,0.955168839313456,1.02590975104179,0.742856991212357,0.563235911002288,0.409645712671989,0.210352230151003,0.0476543202961391,0.213317929127164,0.181338973694288,0.151328541622617,0.13189656547362,0.102949058209444,0.0769966204337045,0.0438005782598406,0.0118226026513403,23289.0169806267
"284",-0.150981534382379,-0.210648901821185,-0.130135821263193,-0.0163422071503153,0.01252208065141,0.101847621610864,0.0719907072164749,0.0122410010113831,0.988657705445665,0.0952560466281389,-0.0337563766524907,0.274931590253028,0.401890276952493,0.560281245209298,0.768398788874473,0.944249922316894,-0.0914199101272301,-0.0819707312858193,-0.0485347102526455,-0.0378275163937737,0.0318821795809053,-0.0545498524917466,-0.0203085076854207,0.00223164840399727,0.0103819947760648,0.0437322751510314,-0.0116180567266404,-0.0265428629923413,0.00301787991409992,-0.0245650449374909,-0.0264330518529548,0.00259870358579241,0.909594845154204,1.0236826793308,0.697121073149192,0.567806348850159,0.404043560818501,0.211936804456533,0.0520799239433952,0.214072040528301,0.179778808002795,0.150529398766553,0.131358191761174,0.101975342143764,0.0760558433092913,0.0440137377123381,0.0118310118676146,23293.4516278604
"285",-0.306728428956043,-0.194282281012834,-0.0956671949879727,-0.000778827853850694,0.0334130645435401,0.109431277747096,0.0576947920552312,0.0118332306713932,1.0351782218923,0.109826025130634,-0.106659734487212,0.302958262975654,0.380619950877434,0.57893957644057,0.778030702101996,0.948277897268947,-0.0793166435952077,-0.0969358859336116,-0.0475578394895418,-0.0427293588322413,0.0411644448191316,-0.0517915863932689,-0.0219191400448533,0.00187500403082285,0.0345549854445681,0.042966957488925,-0.0345825628941046,-0.0322193100308796,0.0100899499066099,-0.0193405930029263,-0.0319706124913031,0.00262930811156488,0.893966628076978,1.0887379961552,0.6634649142525,0.583039694072981,0.38035810712313,0.207788815100609,0.0477375036654203,0.210992567476449,0.183269986755564,0.149611717187032,0.129632356999574,0.100364850085608,0.0743457316428797,0.0463158888659432,0.0120539972233124,23274.4193259729
"286",-0.241609924200801,-0.206358197618198,-0.117758580036627,-0.0601912115119724,0.0239373521444566,0.115248422048496,0.0793053562414194,0.00758205476506441,1.01842090623615,0.220901764784728,0.0148513191945574,0.253671074675246,0.437865437294777,0.568192515137899,0.759639090652515,0.949456267841136,-0.0816583598454489,-0.0996640044821785,-0.0408196327682241,-0.0258173670145219,0.0333342512067812,-0.0597667192959385,-0.0243314599703966,0.00494616807759502,-0.00690610129428803,0.0182709153927322,-0.0120092094695267,-0.0281189651477516,-0.00233893301613691,-0.0280508128357364,-0.031424011714862,0.00340165835691635,0.787812545968952,0.974301800824333,0.730122504825626,0.527643960171497,0.392374847051512,0.21981217905921,0.0478041791715662,0.212527271824216,0.177059454574244,0.155667623953767,0.131364722719412,0.105120421925785,0.0740865374186351,0.0451950155002498,0.0122120587436352,23277.8036585925
"287",-0.279227663171758,-0.142024816144699,-0.163424557979654,-0.0345468474447597,0.0250496769400582,0.113506525596914,0.073142261280668,0.00922765102919543,1.0291828863185,0.0410506395725426,0.0443823163680642,0.22842523418054,0.416370577380413,0.567144774920001,0.769139007603899,0.945917646742625,-0.104719980071527,-0.087181706591586,-0.0545587346031809,-0.029498488838947,0.0320904162299128,-0.0611388018644691,-0.0214304388524478,0.00403291264166055,0.0108874662986389,0.0321896339155472,-0.0196522465469938,-0.0234427954451204,-0.00646525661601092,-0.0262184207319849,-0.0301241536358476,0.00426194491801369,0.942405288589225,0.955425285330271,0.749377921240223,0.551098586868773,0.392078471789686,0.211976384280884,0.0508061478864511,0.213115190825085,0.174992653965058,0.154680324309509,0.131018741337644,0.102458252568054,0.0765154041869009,0.0442303661991482,0.0116717328099698,23285.8306761484
"288",-0.289228934767245,-0.1777863039302,-0.0953589886170211,-0.0225842009175049,0.0218508601675683,0.0994762852388106,0.0598604626233509,0.0107901660313234,1.03372945711132,0.0358306573671804,-0.0129027051046486,0.23049494665688,0.439804024337373,0.568436359208863,0.780229028711084,0.945094598688779,-0.0818675258966667,-0.0965404128221287,-0.0662763076999509,-0.0316836011358921,0.0204043011851395,-0.0641029531610266,-0.0202532784349841,0.0036774110725932,0.000640194051859826,0.0184886687420975,-0.0240552029318415,-0.0314934466124658,0.000551579037233617,-0.0203021511557326,-0.0248680535355674,0.00445683843697391,0.963838800430107,0.995625761519156,0.745261224696074,0.526716098237174,0.396445247764797,0.20385104703458,0.051172273113853,0.219354715055867,0.176500132324083,0.154587195952869,0.13119795215348,0.103248771149958,0.0762302818217697,0.0447564189101624,0.0120901255001669,23284.5043000591
"289",-0.194518464667249,-0.0988642100947635,-0.156303147088761,0.00565903429265241,0.02880335223641,0.0959078798510819,0.071972527458406,0.0117090544519243,1.00029272249031,-0.131597578082447,0.013236885421944,0.18578519433628,0.430301993813598,0.599447510430307,0.772824973808524,0.945561392383531,-0.0910979578462725,-0.112041403607259,-0.0515174208051739,-0.0363594811308161,0.0319520480944699,-0.0624917830440989,-0.0227032394838329,0.0035589834451639,0.0167666744993794,0.0338246436301825,-0.0207628474900954,-0.0249435680602574,-0.000182377678690151,-0.0250245446889424,-0.0254980699089173,0.00303890744605676,1.10693393432431,0.98727765200542,0.781111638808057,0.53298701354937,0.36564878529532,0.20697017238121,0.0507360906715054,0.215014772983854,0.173025629348076,0.151873162658209,0.131492562941719,0.104351098794499,0.0775608679884791,0.0465914650049508,0.0120631792345015,23284.297472751
"290",-0.21065687808529,-0.146552993020485,-0.132945341171379,-0.00239498629128702,0.00046793188047455,0.0955283669152961,0.0718942737329741,0.0106266980374361,1.00499067508962,-0.118554163152416,0.0318813797264996,0.219993382553991,0.415010453842378,0.564904782087322,0.769642920565044,0.946894058751191,-0.0797087441084658,-0.103728069258469,-0.0553691131864416,-0.0485755965366295,0.0342974423041344,-0.0567791166180145,-0.0227302908530033,0.00341299095757338,0.0141756151938443,0.0241275399020065,-0.017134926946086,-0.038481325010327,0.00364940674701322,-0.0206078347540241,-0.028458360653413,0.00216509043917928,1.1115523034994,0.963445051711197,0.751366674216651,0.557926808156995,0.400096884598123,0.211378444544953,0.0497159813270598,0.214169844518072,0.181139184313261,0.157746521322432,0.12933616471643,0.100976203807223,0.0776931950383367,0.0441397197024282,0.0119731392446966,23289.0336548566
"291",-0.239589555445631,-0.162080426684102,-0.0895509319103392,-0.0170470493601466,-0.000689889747901919,0.0783132984318213,0.0723375956695643,0.00979040512871553,1.01517506383976,0.022581005873919,0.0355429238580049,0.260526342639381,0.445566330223964,0.606353948796688,0.761473681993729,0.947586250376899,-0.0833456527992942,-0.0943040793729523,-0.0608183275046877,-0.0329009683001107,0.0398800321367072,-0.049891454240582,-0.0211405441903406,0.00230033723396535,0.0116837828211655,0.0159638808376682,-0.0308868459655516,-0.00719038204574015,0.0124021101216516,-0.0278945151883298,-0.0267167334286199,0.0019200406799488,0.974399350011722,0.947393352615987,0.708138719048759,0.527929971722593,0.363129819729836,0.220335260668255,0.0493453888235733,0.218044343798963,0.178174666745954,0.1523560195485,0.128750969379017,0.104474772967087,0.0765870573600371,0.0455140025348593,0.0122428400045433,23278.7015264585
"292",-0.280410746579704,-0.193577893606247,-0.138651929506487,-0.0270063151463899,0.0551549946381965,0.108986199518172,0.075497685689163,0.0113152448613343,1.02590491682891,0.146426168755973,0.097049828187924,0.228647889392247,0.383616731485807,0.562561527302593,0.760907485192133,0.945200865601439,-0.0619797511922505,-0.0763567268050949,-0.054850570276913,-0.037598340268113,0.0276645697348426,-0.0526195571203057,-0.0237676139913879,0.0031911684849792,0.0398523384608242,0.0369352749330482,-0.0137506572429452,-0.037880605597118,-0.00955908002358457,-0.0188637809196169,-0.0311916841922866,0.00263583159863848,0.85317934519223,0.897572052303104,0.748084718523573,0.575010762147004,0.398568601728755,0.219705129467013,0.0511936825185152,0.221030514863266,0.18530229922756,0.150928000420876,0.135505260278251,0.0998015401758155,0.0758905599244762,0.0468835916533768,0.0116716715154322,23281.0740882789
"293",-0.184072956050681,-0.173168453205126,-0.133138552451763,-0.0195176445338679,0.0228911428783581,0.102796728918376,0.0697285914233696,0.0116872980528536,1.0039049159254,0.0674481998754329,-0.00125538211162914,0.291249275351055,0.413201243749649,0.580671791301002,0.762569560298826,0.946469250510735,-0.0889116592023776,-0.0859674212611258,-0.054005755608031,-0.0387872783083061,0.0286096115015922,-0.0515885237485995,-0.0224615080995615,0.00187537578142646,-0.00257624761162159,0.0333758637155471,-0.0276753103327365,-0.0158876767718381,-0.00855903166245904,-0.0247356636198955,-0.0334268773415751,0.00209758021741026,0.926424440558946,0.99458014690172,0.679789623310673,0.555837165348638,0.380903785711646,0.220892399251746,0.0499293303266652,0.213523490841046,0.180321168656913,0.150918051836813,0.131589406125362,0.101543053879811,0.076209430879712,0.045309171392009,0.0117594049992275,23291.5713221212
"294",-0.255219797915107,-0.17039813671013,-0.151289248539431,-0.0114399034662371,0.0374731895194707,0.101307722525439,0.0700806124845587,0.00952902379439005,1.02053663008145,-0.136024306986533,0.0567939002158509,0.211747387807767,0.427578407396536,0.565944748244398,0.768574052147339,0.944868313909871,-0.0774880771991085,-0.0773981968654757,-0.0380144298656603,-0.045373708750813,0.0354730076879923,-0.056203231978629,-0.024140670150302,0.00248678206401955,0.0241693866451103,0.0458573460760917,-0.000790053123400509,-0.0349752141080886,-0.00308554673642325,-0.026931555639222,-0.0305851064987036,0.00288065525703751,1.12934423725542,0.937527387474219,0.76164829049984,0.534186153454717,0.398498990374728,0.213813749098017,0.0522245607498854,0.217460963530283,0.179909413387009,0.152415484302152,0.134220975517613,0.102015680111848,0.0772059626311947,0.046802851038427,0.01176819425639,23290.2389009045
"295",-0.21840345344424,-0.180214770889995,-0.129897075527926,-0.0477725267561531,0.0281906922544017,0.104804341330545,0.0576101492039282,0.0107440250966106,1.00863665434199,0.068274234852275,-0.0151469703832777,0.310055183306834,0.435414568331616,0.584114146460272,0.766205453424212,0.947223261240995,-0.0925867686534116,-0.0984946992448002,-0.0514698330477334,-0.0336467507095395,0.0349901266006193,-0.0553437153876808,-0.0163241003467621,0.00269936862517248,0.00395895650646782,0.0343404631150171,-0.0079848524094226,-0.00949965376848042,-0.00238152790624888,-0.0250987715462651,-0.0262140938651237,0.00272624653721922,0.931677931200861,1.00701243543834,0.667167191595371,0.52953199426693,0.377943072392601,0.21935776469553,0.0493873065596013,0.216933610609752,0.176863383534724,0.151647138252421,0.137327373185544,0.102850154585206,0.078372755280157,0.0457322147281364,0.0117247049487597,23287.0414751263
"296",-0.263385320935889,-0.165583796562662,-0.157140348115733,-0.0417404973721507,0.0100055704390506,0.106632736163703,0.0606967117550197,0.00881115172282432,1.0239081718338,0.0219360656063776,-0.0113083068534268,0.287377183743975,0.402846356956095,0.577337275393894,0.778815319458096,0.949307569330743,-0.0855356883685499,-0.100657419348801,-0.060956407641405,-0.0298118732314655,0.0338765025990451,-0.0599436234690228,-0.0205540834564018,0.00288532183995143,0.00563888351711179,0.0234225910190515,-0.0191329851858278,-0.0117555084008367,-0.00463038015695443,-0.0273879919288307,-0.0276801923317035,0.00323874191117225,0.974327584720471,1.01153905491852,0.690023170652003,0.567674408213829,0.385445301652844,0.205561279828844,0.0476381376277015,0.212774043405815,0.172754077235491,0.148538929461348,0.129014505556276,0.105483148794067,0.0757996454962134,0.0429517090147022,0.0122959087860133,23287.0445349753
"297",-0.29627569998442,-0.221606493416634,-0.191477704424601,-0.0312707458806312,0.0720206508639892,0.0857015969123918,0.0773321569778887,0.0121673870596039,1.03006255398565,0.0360627919768823,0.0819442213854494,0.272968539940913,0.380033898394302,0.592837653477586,0.761531296656258,0.944721978435548,-0.0786688740774392,-0.0767235855509978,-0.0313577364218258,-0.0354880187516685,0.0220068491881696,-0.0577898820592523,-0.0255750699493592,0.00370903815481119,0.0234186894005476,0.0497329109943607,-0.00596388980093911,-0.0225170044504949,-0.0145037516011008,-0.0198882262558218,-0.0310415196041375,0.00263479767801394,0.972600721293058,0.923545146746419,0.702891268950209,0.572782112118617,0.374020232328549,0.218556172284663,0.0516353217743645,0.21327355486415,0.17181615749777,0.148088379253555,0.133424038476454,0.105023376308414,0.0764383839917474,0.0461014048262779,0.0122333782143084,23278.7747402551
"298",-0.22896677115548,-0.151988079799073,-0.143941074039006,-0.00148960061664747,0.0131166972889388,0.0842136468323082,0.0737366007698678,0.011034260676168,1.00854480210949,-0.00837304587781968,-0.0218079398979811,0.234836911174576,0.4382909087684,0.57209348296405,0.759682524014602,0.947210034315741,-0.0696918763388368,-0.0791855702625716,-0.0450889880494141,-0.0376801348037187,0.0323275100157849,-0.0484583465767452,-0.0207631310796259,0.0024238402978312,0.0234222230116904,0.027470147391721,-0.0265773701796618,-0.039127377281342,0.00366665919326419,-0.0168542004639999,-0.0319382031631874,0.00308471275799819,1.0013667395478,1.01564317392823,0.734143767571652,0.52893352368643,0.396037669105444,0.221456320689845,0.0491299963614884,0.218435962866083,0.173674299480677,0.150764862328643,0.133290155145537,0.100727895000014,0.0750606887366465,0.0448271691534303,0.0117610761777361,23285.922833402
"299",-0.241836710681913,-0.134045716451173,-0.113310884344668,0.000740909753599151,0.00370754005742765,0.101545386016323,0.063538433150762,0.0126689074124353,1.01364932539454,-0.0879645799461303,0.043697007814818,0.231508676350844,0.383169801599157,0.574486941800899,0.76327188308873,0.946995895835056,-0.0714296735664119,-0.096349754866823,-0.0587753264832982,-0.0465933530084545,0.0396227865324197,-0.057850522904106,-0.0190169824066475,0.00246258122448278,0.0209100971128623,0.0415056854275574,-0.0238197082660603,-0.0419251168943216,0.00906673418075477,-0.0251680304801602,-0.0255840566288559,0.00175652918007277,1.07255593817425,0.947379125399613,0.738202484901632,0.587968302842875,0.39050018915362,0.220058725363738,0.0490851372490221,0.210608269760447,0.179557970105533,0.14877129634452,0.136908644308512,0.105632911325457,0.0761290541170036,0.0439110578875753,0.0121043211954837,23282.030704621
"300",-0.242076626100981,-0.21515912980735,-0.149312772186284,-0.0334535848372456,0.0510794686376422,0.0864721668956093,0.0608884680555064,0.0100079721473476,1.02047889173665,-0.053129324068645,0.00585573573090431,0.206452547156007,0.398002405582224,0.598454076546079,0.771018993492122,0.948831367797024,-0.0910849028571484,-0.076840294246317,-0.0470312436724898,-0.0342073320164835,0.0348826877621892,-0.0516006262132497,-0.0210671415441147,0.00253737394078134,0.016024771730257,0.045107300788953,0.000503230910598237,-0.0264948731714938,0.00239462922043192,-0.0213605264698624,-0.0267615253240492,0.00363611397881575,1.0602511304859,0.990116330724778,0.770272002220612,0.559047841808342,0.367996335531112,0.213064982077029,0.047568204699016,0.212230325893103,0.176281658010119,0.147118562091066,0.133717588440055,0.102855781834443,0.0775089614229125,0.0453578997672796,0.0119453680416935,23288.5248591177
"301",-0.239481796447178,-0.16128567756084,-0.106892435535471,-0.0529235847154089,-0.00232040329807351,0.103363850661952,0.0644710799667221,0.00871114449702609,1.01593130391202,0.0706324125832874,-0.0689452560878829,0.23511507935052,0.449481956969533,0.600131594148473,0.771321427484925,0.947493180562114,-0.0883278765142748,-0.0982900688372705,-0.0638393421037144,-0.0380848047226402,0.032296934071691,-0.0534548836074462,-0.0177117204036549,0.00331368929668502,0.00617901027336842,0.0119564606671285,-0.0274120287477713,-0.0253178112711394,-0.00666555050316401,-0.025646189460605,-0.0245063262121729,0.00183383488336363,0.925906933066048,1.05554581451176,0.749579558551161,0.525015263656656,0.361237019214767,0.21039079872114,0.0498381577728302,0.212205767984822,0.180136591467737,0.155570305120994,0.132145413154575,0.104883658483826,0.0780992733731311,0.0440327214194211,0.0118831428451961,23284.5929882116
"302",-0.207551871349513,-0.147818061275257,-0.162162514312793,-0.000733665339380684,0.0150521698039194,0.089698085275278,0.0710117549372741,0.0111342164504575,1.00869918138582,-0.162804947460496,-0.0656209561542547,0.206913140156898,0.410825576813707,0.573558470859746,0.769898597073179,0.947244488315752,-0.0967572013319319,-0.101986008857035,-0.0444900193188502,-0.0357943753505323,0.0328017098307216,-0.0514873528614406,-0.0219637133381284,0.00360280739779832,0.00333272160739573,0.0257826450016285,-0.00209035996640248,-0.0198346884259704,0.00660368995762943,-0.0262506642536593,-0.0290917031642537,0.00342733780352741,1.15370043221188,1.0643442940439,0.759493515370742,0.557523095781113,0.393929397376089,0.211248795307938,0.0489457884086426,0.221632040183346,0.178395085915525,0.14768695079559,0.135300522008688,0.100854677410559,0.0788861117280548,0.0445383615701476,0.012100147544461,23289.3712459766
"303",-0.228365072223124,-0.191933498897291,-0.121507949116665,-0.0149054035925819,0.0364844821516487,0.112439744868117,0.06846900677734,0.0107347372640529,1.01512845553427,-0.0610798530900125,0.0110806094573137,0.209117010044124,0.409326496110213,0.536384665654446,0.762280784650021,0.945490230045702,-0.0869419862692724,-0.0796054694234153,-0.0479898230096801,-0.0254539922462978,0.0283082891391096,-0.0631316273401199,-0.0200164306022949,0.00317380538258392,0.008182396580468,0.0389486216327857,-0.0136057297972436,-0.0232216629701984,-0.00769091898217471,-0.0280591460325784,-0.0248610029441039,0.00279233475029263,1.06371446113611,0.977650792619625,0.761687916898429,0.554941860825201,0.427210230272128,0.219384981220645,0.0510676781755071,0.221114453578592,0.181652910791499,0.151977332429412,0.128987557522838,0.100828444727719,0.0770232866877838,0.0439327740038845,0.0120767568016876,23290.0860098448
"304",-0.209097253703167,-0.202661563278523,-0.188060980286604,-0.0142277305842872,0.0228430041829362,0.0977207735391334,0.0680292141797348,0.0137040804064516,1.00583756006053,-0.067044263469562,-0.0671717886519763,0.223629806990209,0.392057421010374,0.569597913676062,0.777421202280158,0.946199992684899,-0.0652814070018014,-0.0700681812372719,-0.0437960118945343,-0.0422977126463571,0.035999386214196,-0.0510583365884798,-0.024807068337153,0.00160170814132046,0.027369522334338,0.047225234242749,-0.022755664787532,-0.0304928858847235,-0.00428558112533015,-0.0248038210455396,-0.0343890828359359,0.00242276886410522,1.06595419147255,1.07834370234132,0.751510562254476,0.576346827233083,0.3952468804508,0.204920449792796,0.0496377649561208,0.209668790150027,0.185655815860428,0.14952423256961,0.130103682401893,0.106767362252698,0.0783811959935248,0.0449040619412104,0.0120645561532503,23278.4686811951
"305",-0.26048441748504,-0.165586674656589,-0.155705954624991,-0.0436961218919376,0.013586829686734,0.105934907486622,0.0590488523466985,0.0090193477752804,1.02513716449432,0.0183993122868949,-0.00775161059319665,0.289995534167154,0.399045086471501,0.579343867929326,0.779773250269855,0.949127282024815,-0.0894477075444697,-0.101528197156836,-0.0620766458795168,-0.02957049500904,0.0355434534869695,-0.0590461670569417,-0.0210399432787709,0.00340461359251897,0.00552664752446425,0.0231285837724023,-0.0186600535092567,-0.0131317535506358,-0.00171109277577163,-0.0271422424502117,-0.0285068999569562,0.00294719374923624,0.978033963231683,1.00878170942903,0.68881236345334,0.570514321190099,0.382811533924893,0.204299417816551,0.0477720001378783,0.211847056659824,0.172558837542643,0.148574616103738,0.128770379716916,0.105456463564387,0.0756367597496141,0.0429149007636312,0.0122890484713009,23288.6770220164
"306",-0.205637384520017,-0.216014206946415,-0.1584455169685,0.0012958097200317,0.0628203949631485,0.0953116712250624,0.0583098997254733,0.00876638965659332,1.0065603848524,0.118421492158828,-0.104578096837913,0.174448100271839,0.358428563112533,0.585693689799731,0.780065888129385,0.946630957105526,-0.092829324964048,-0.0649272172358566,-0.0304517882978532,-0.0440007714920041,0.0355241606702954,-0.0424860479660465,-0.0159659452727816,0.00341329031820719,-0.0112160258306676,0.0415220535832452,-0.0091707659483706,-0.0311465770314783,0.00195476863570422,-0.0141165640637762,-0.0258809733067694,0.00430075086601001,0.888603386624622,1.10209748026955,0.796739470781937,0.59684505096632,0.377455317439756,0.203659191491091,0.0502896948893927,0.224018481989734,0.177752745652911,0.155696792914451,0.133065225142128,0.104398058237544,0.0772951734003342,0.043849739929829,0.011958234961747,23274.9184861441
"307",-0.202861374007163,-0.134058495552499,-0.163932339648809,-0.0741105374114009,0.0191029047293679,0.0843218259631067,0.071043299784604,0.00867903289128509,1.00615255125058,0.0103521691006209,-0.0233510268803883,0.22559579524501,0.393533133616467,0.591743872240379,0.763622562539654,0.946381220045484,-0.0983614529757044,-0.089334092243848,-0.053375304542706,-0.0413521389701572,0.0367738765763924,-0.0495536968512789,-0.0211611513038501,0.00391621929034717,0.0074288515872364,0.0409616627989141,-0.00828145470006523,-0.0228731150374523,-0.00417719364495945,-0.0266351553458896,-0.0302332062476646,0.00429903576772506,0.972845715361344,1.02613394724073,0.765598718373465,0.57486765581109,0.377070981658069,0.217748232469905,0.0506468718826892,0.213649872291319,0.182761513194754,0.152285636473466,0.128460971595136,0.100448185342557,0.0736004454572664,0.0460984521267424,0.012090391251038,23283.9047048164
