"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"49",0.539108769527724,-0.412363558201259,-0.994588104002349,-1.0039537849076,0.0654772170884229,0.366043340410292,0.14705288535088,0.524889924794594,0.692534279733951,1.04695444143823,1.19705635797563,1.23083728510698,0.886077520814372,0.779991136148857,0.918971412444795,0.797698348334691,0.142260236285427,0.262933610286948,0.342895183319429,0.211974238989144,0.0536530080322543,0.0934604607936284,0.0787559794617879,0.0828780474521887,62.2991474401275
"50",0.390436517235022,0.036684842349865,-0.340197848069633,0.226588758335524,-0.31216314279368,0.318031982456356,0.0330575397992019,-0.353414704704824,0.780875964431519,0.914041905640786,1.00047129949611,0.855296724380969,1.07697929970609,0.78657915713389,0.973742689520048,1.12289494882736,0.0883237648604406,0.191907914333605,0.22205565124116,0.174488289783222,0.174967434184235,0.0833115517105119,0.0384689957730995,0.0333521006727302,62.9198798452563
"51",0.293289744188457,-0.313620636851335,-1.21883214363039,-1.26740416680044,-0.577219988955468,0.110136319501582,0.00574868196678269,-0.158447718892032,0.79466056654391,0.968770865352878,1.2490040609705,1.42075296737376,1.16244803093745,0.930093190755808,0.976411990221362,1.05437768508517,0.136455921386306,0.147645464790018,0.293115162179765,0.708081315680112,0.101075471232386,0.0479068051804572,0.0382276799044991,0.0305839009830749,60.3596743522201
"52",0.50732176231523,0.132185716461708,-0.6188217766282,1.35754961506478,-0.61891777746369,0.313937919499327,0.172454431525285,0.0494447433566512,0.743160665638179,0.840706540617181,1.05676636833634,0.402395796833746,1.17072785388163,0.806643634034258,0.912283731645238,0.97022206091094,0.105158679358221,0.187301375273115,0.177738290819146,0.249532387003118,0.0727612906006441,0.0881053749422114,0.0355617462598722,0.0232165308116502,62.7017287152723
"53",0.533480091704615,-0.67990003507023,-0.733185822802411,0.125958543450958,0.517803879405077,0.634173710647546,0.079932658916725,0.24022853509813,0.713527754514559,1.11889519756845,1.13452259564653,0.835886024874216,0.706081583545602,0.684170353476492,0.956138754283981,0.919715845755315,0.152017498191725,0.148909312652586,0.277769275483901,0.0864242493713875,0.0857606085615524,0.309484664239171,0.0422184526340683,0.124093090856782,58.6795712426642
"54",0.137456712586049,-0.848948842500035,-1.09197256063406,0.410968300170531,-0.158991483611654,0.0739341760465857,0.282408277571308,-0.0562885422272414,0.844855016133766,1.12479564288538,1.24637887503836,0.785116219704682,0.994990076687333,0.91131405838167,0.87359162667072,1.00976854229694,0.12185143445274,0.226472516886923,0.265433457492583,0.128435006368802,0.050416691991183,0.0653967946582017,0.0535132295032339,0.0588776795689286,66.2268954463953
"55",0.402548820762631,1.06276971970674,-0.375377019385412,0.493540798904261,-0.000885207566791334,0.280070945312871,-0.139821309648368,-0.100522337481239,0.754348945739226,0.548633561372697,1.02115455211018,0.715529150093249,0.91871994766895,0.805249027752054,1.0256457597544,1.03050769091759,0.128456518247605,0.183918444028316,0.190975204308218,0.310939758773824,0.045727274948173,0.11359648425895,0.0634486831763152,0.0404841016317341,66.6182923482365
"56",0.606303214127761,-0.0199248549519218,-1.25269986765223,0.140033429042777,-0.443778483638227,0.427420965452799,0.198103653844368,-0.126294816072628,0.7253108789686,0.910054944012401,1.27366746928969,0.879378655908019,1.12791606403031,0.775819644389203,0.894429655952312,1.03068607193655,0.242512236207524,0.236704011629515,0.174852574278359,0.129937437281123,0.0468948155252151,0.162553652090066,0.0828330957470278,0.0421284098672814,64.0315582712079
"57",0.396720761448213,-0.215261086003371,-1.35114226868068,-0.312827512927656,-0.272192806234331,0.298987525013966,0.0587980705732116,-0.0376395115832462,0.760073546156062,0.928481853044208,1.30175461501193,1.04528487860644,1.03450976627162,0.801101365460563,0.948355504782212,1.00466501587477,0.156100311555888,0.262047903647932,0.182460270143579,0.181582020397909,0.072067856985007,0.159082175668959,0.0630414352756583,0.050315940411394,67.5052537347971
"58",0.543458177733306,0.817766781407787,-0.505425620505553,-0.822877897429265,-0.260833338029896,0.415181123179634,0.592374669731631,-0.136218843865554,0.694128158756001,0.599116148726195,1.06069316834898,1.39261345090063,1.03576572456193,0.773838739089928,0.703636859068886,1.03169889188926,0.123110246586335,0.288771646615776,0.239301853390075,0.51204702585202,0.0695738867147448,0.0702194608870645,0.284188208319055,0.034232354469591,56.7036149138848
"59",0.275237245281119,-0.782975180921004,-0.272271173319161,-0.700447844608272,-0.427430484531682,0.00859699372854331,0.354219254169778,-0.388917038774801,0.805557862450681,1.34276743246251,1.00215394956712,1.10039698136505,1.11580447171744,0.946459485691789,0.825304512436871,1.12477728762708,0.0933646281569277,0.863888330711289,0.268488773417317,0.373411396864064,0.0270358170242789,0.0714133514367803,0.13454868980131,0.0362922951440092,53.3201773073283
"60",0.446339206661407,0.456309273988777,-1.06336343769137,-0.56647085772489,-0.372373985758982,0.377799712627265,0.0378539118916768,-0.0273450271681767,0.743998720753074,0.752451910425017,1.20252462130111,1.09472888873391,1.08746609267898,0.779363548692493,0.962439872689179,1.00639874363237,0.107932039137572,0.212856900321208,0.230386840852242,0.215305304008485,0.0657921195512632,0.0440843419232593,0.0391272732819929,0.0687473352412478,68.795020326397
