"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"1",0.264877409387467,-0.0559693875432776,-0.134151966419559,0.409745202165463,-0.549372743339361,0.129235610640823,0.0408050920309865,-0.394133728080399,0.434676429452738,-0.264630494174836,0.810345398575294,0.142392069938535,0.490608016005629,1.17397379690552,0.437331735948941,1.12120219600818,0.36642009495352,1.17497904076157,0.230925008476438,0.578631467319754,0.75989352098666,-0.273542022789991,0.571600912967006,-0.0127198925315078,0.124856426930319,0.28737928892783,0.368225698396861,0.191891509425537,0.110256744418624,0.25423690363814,0.0668700296657025,0.058140283379259,53.0475618449076
"2",0.860350630438647,1.85960310301036,0.125182963343622,0.313438403998896,0.0602241570421286,0.581042338116981,-0.113722138584787,-0.229747900727012,0.210927885440454,1.23730535182676,-0.107836512212756,0.86883165634594,0.699568716340662,0.173751497939095,0.274674867497821,1.06887468287261,0.354484854453522,-0.970846671934608,0.994854607608408,-0.141291744834807,0.237147912325695,0.579876728436052,0.821509706753867,0.0102938732168763,0.21319672583787,0.564278177162807,0.174083810410218,0.350099988843437,0.0354607882036457,0.0657293937160139,0.062368183385538,0.0264063466079167,57.1469114834318
"3",0.240830650786838,-0.22937334947095,-0.54058053079429,0.632778310438128,-0.151172590790817,0.181023932393635,-0.0386160315127702,0.389195215127768,-0.842553982935382,0.457287508136957,1.00004799809969,-0.586131456425642,0.649279907389933,0.309874704885811,0.551131188417129,0.469695405099363,1.63545283369291,0.52746093851441,0.0355090565336077,1.33060027860493,0.399838316893767,0.637620436561421,0.49478012454419,0.463216914455161,0.156233639305568,0.118676477036224,0.275100032151352,0.138521884703881,0.0425137453261233,0.201706367441181,0.0190927022505574,0.128016068764525,63.6770268252294
"4",0.393808476630828,-0.107479667497385,0.317655092404186,-1.0042391618172,0.57865220548945,0.224652695454295,-0.264142168139242,-0.247301780959278,0.52848932797919,1.18967172919195,1.00260503957496,1.6872823717428,0.504653933716837,0.371059617794726,0.654556233505117,0.794254123902424,0.235958659199829,-0.229860524711934,-0.133221725844756,-0.423788275880861,0.18773108623825,0.528677294922105,0.460325415856051,0.314569408046505,0.124467243839209,0.185436330737288,0.512565668996019,0.235251751292474,0.072352363617098,0.0796115869523744,0.130584120835377,0.0683957843030989,55.1265379117531
"5",-0.0820382862951778,-0.354768597260195,0.178684111704668,0.521070523547421,-0.305930553540289,0.192084071810792,-0.0244967875627139,-0.520489861295606,-0.401335289368437,-0.39065345823175,1.13921691474128,0.397682431283949,0.898520949785657,-0.597864063844386,0.591764370596889,0.950538649642171,1.31163708410452,1.44099601107004,-0.300463330806213,0.423557371627367,0.174500165416058,1.56242051983393,0.447355287373149,0.290454452122799,0.191075192892633,0.208244254549835,0.273785938542052,0.171311584366765,0.0480813011162863,0.0371635628186024,0.0200554117389962,0.101720253454627,62.8941022988047
"6",-0.124656597732022,0.0351925472311587,-0.517895300744432,-0.113213180934995,-0.77501137360655,0.379075892201614,-0.0279792426429662,-0.54813358817508,1.56665198010361,-0.999169606446656,0.364687536485552,0.444543274954706,0.768223470773243,0.303010848432801,0.715127528274526,1.41450231490246,-0.610030034172354,1.91521718568353,0.722481462818668,0.54934548927584,0.597593638806257,0.500332811209807,0.313022053326356,-0.276863430004895,0.254790268796463,0.276557132660565,0.160706573903353,0.216514604850297,0.151319867006991,0.0568237792907392,0.0697192278272649,0.0596996189327025,59.8632751059202
"7",0.650422277252581,0.318041145521839,-0.628744976878556,0.834309962282069,-0.509874985314436,0.290124235063419,-0.0734154084683076,-0.362240493870137,1.75405953139949,0.591080215462665,0.683013335248121,0.357453508891348,1.05357914641742,-0.357559994584075,0.645750528248865,1.15489532321731,-1.07531305072003,0.241585414129488,0.411041032007451,0.311597672566038,0.10811650179628,1.25593999915653,0.397773421287894,-0.0284895095037977,0.0755779962140327,0.16416698380608,0.326201071547398,0.230835382116193,0.0455454804087453,0.0232844646880152,0.0215854400527739,0.038714001216243,68.2786473344309
"8",0.816650849743193,1.41815685452663,-1.48497102532167,0.0209509880298813,-0.266756133243371,0.642665615420226,0.151339325343075,0.430903593195696,0.654871795466858,0.0820530449585933,1.08498716363505,0.171136012928517,0.812403719338995,-0.194000327729062,0.259851598804903,0.995186211143241,-0.0550165393155527,0.383169612142749,0.294857866022684,0.769763791574962,0.274685869479937,0.885827024051468,0.734725288928558,-0.190915985548306,0.140541169124151,0.525439018879353,0.210183216571812,0.224746500465394,0.035657591597653,0.0977250650706096,0.0829889176983118,0.0678794403950658,59.2966003090213
"9",0.410819086014707,0.185405131539979,-0.0653511720608358,0.461392515874188,-0.265725136304263,0.326422645749504,-0.0438504855851301,-0.210198476585002,0.435982878841516,0.457740459198854,0.463470165269978,0.704412776102268,0.631039474820631,-1.31315626479612,0.628223972552861,1.13888299874995,0.290621668800232,0.375881297707541,0.477281899548674,0.0725505795715415,0.464040085048851,2.28564984665561,0.414349210681619,-0.0840155369180191,0.113766349275262,0.167878780926159,0.192896930325448,0.0976635429188866,0.0632168940762766,0.116386005472201,0.0149792548688766,0.0236652838261307,68.4375713258062
"10",0.275490066471924,-0.902938520567469,-0.317095746677295,0.752011867197645,-0.0276771307623913,0.3334033533836,-0.133549676764009,-0.174855282835833,1.0739970730697,0.480875795907856,0.347003899812862,-0.121727348089019,0.716092031097718,-0.0140006888037694,0.606677505625147,1.09255262122403,-0.273371748074831,0.749918381731411,0.748202812652092,0.922799730390342,0.260031385696495,0.857656371133766,0.467094584512961,-0.0511919244238077,0.079421068346293,0.195576876592155,0.391135550075803,0.588708198501404,0.0316045601949134,0.0258634976059491,0.0329433057277585,0.0313912398200052,67.7427233450331
"11",0.48775982037919,0.199942763958553,-0.447833110127343,0.386269604048944,-0.122930666474293,-0.455924014712888,0.0508677565932106,-0.518353461143103,0.69184346605591,0.400325444092318,0.363904875673687,1.30685028220843,0.956865291972246,1.30426754372847,0.383866380622179,0.580706151283089,0.0340946214316987,0.397217931036882,0.71003543422066,-0.587890988197433,0.0213605716955413,-0.206448708102135,0.652979475437918,0.719180069643546,0.0629825864769987,0.295237971466094,0.181820539742214,0.391756439817304,0.0599767275154515,0.165170252933484,0.0637709518302533,0.0879974167578483,57.1466565859307
"12",0.62060878781325,0.0959698529442412,-0.769706952050816,0.542112699415126,0.167478267525795,0.16248210817344,-0.0586083454192566,0.107809732192623,0.0409939672490715,-0.353003598886951,0.706020210898662,1.23800705823184,0.763779640196449,-0.467212111167265,0.653554418184438,0.891128242750608,0.628033925287503,1.23817134958396,0.429108573362477,-0.617216968424982,0.0986541010227114,1.58015387675936,0.389026767397979,0.0695353675200008,0.124754128999625,0.148257210899322,0.214896051297124,0.280034314793237,0.0956985001875654,0.773234275313405,0.0139603454107148,0.0306171546764543,63.0425594215634
"13",0.59492417784545,-0.263063902022462,-0.394091294087073,0.48841472192885,-0.658247545904437,0.390872653609192,0.174069226272396,-0.336736713308234,1.43448941722911,0.203599494794698,0.316770914869566,0.871370207222407,0.887178622863077,0.239605487640078,0.577137145550314,1.24528047831864,-0.751887863211427,0.810670712462681,0.789668179922047,-0.162326456713848,0.375279972987634,0.574556162653257,0.369721509233815,-0.151960981948718,0.0857931705155675,0.17001597881976,0.272192310344269,0.155199246630609,0.0826196834159862,0.0894925074069722,0.16986094068041,0.0273177393949073,62.3481074352542
"14",0.637420609305495,0.194494326841871,-0.851733695188798,0.63316293756091,-0.454051172229788,0.455673794143763,-0.0713232036051452,0.524740527271409,-0.933116129463449,0.525738407481799,0.177739702331481,0.450835722180437,0.946263485135197,-0.0053129271739902,0.601072349424585,0.610770632304956,1.58852564076631,0.436726942050984,1.0055259693121,0.24432209389189,0.236560273939529,0.773636357322002,0.456876083815667,0.214476748128567,0.107975912331134,0.351693930457981,0.287701623588797,0.135394504068357,0.253861081068012,0.0869112423886805,0.0264760681828042,0.0774707669465909,59.1139135943996
"15",0.319599025855615,0.411300133106778,-0.69770192777795,0.577325857859187,-0.561185185919049,0.380212190062185,-0.0515339811956423,-0.0264877137524562,0.484145273270508,-0.395296194962923,0.155848651739372,0.735462933423735,1.51957562072457,0.0494232114632575,0.647091466094819,0.890348066987364,0.317184340964667,1.17967696633098,0.987927726673616,0.050891538550551,-0.359366977436665,0.761012525246596,0.389409601478328,0.128674614189475,0.0902424524924979,0.165923329661225,0.198971147670116,0.208420185222144,0.0853393015498353,0.170931806394853,0.0350405675926548,0.0410292513417234,63.571639598568
"16",0.223119937299357,-0.125963827508441,-0.901230097014895,0.725064872675477,0.072954474059031,-0.362501072245984,0.290252995979031,0.404595932197496,0.375024189778003,0.475180624476005,0.522830680041758,-0.441032609276977,0.494078782403371,0.419792835608976,1.0707283121047,0.548103547019119,0.438909707991232,0.497738815557156,0.637960097194047,1.19307721363665,0.477806799604755,0.759951108528189,-0.199193171814997,0.316479033157119,0.0986271154283611,0.194243280290825,0.213772045968861,0.166954643005514,0.0363415682593391,0.117921946655446,0.0815113988881418,0.0732006900680321,56.9703654896713
"17",0.367789042872224,0.136512984386676,-0.645435896554838,-0.126121719605285,-0.186865783278045,0.2887528353509,-0.00480398288945898,-0.123768756390615,0.489717441161133,-0.237928471123462,0.807158110798105,1.56969834387316,0.560524780949807,0.199761701114706,0.609904283790994,1.10275841940037,0.281880229896715,1.05241602100438,0.290138529540175,-0.622846300137605,0.519076145971665,0.664892753612588,0.416804721612371,-0.0699531882894706,0.123825579114461,0.35172477516085,0.214991547662104,0.372211754376073,0.0859904813708784,0.0204411379266087,0.0245072437996773,0.0490517252934277,75.8389693113578
"18",0.652358087600712,0.275651843066348,-0.222134408290621,0.425040871925425,0.140849749067876,-0.10921560534528,0.0414238135550876,0.13047210640414,-0.65599830070167,-0.726794897970592,0.331124770034734,1.08292077579845,0.738896236621367,0.758312403696367,0.757518118108057,1.01151169661927,1.35204690819436,1.53492010135952,0.688961750269471,-0.421799262541144,0.127178930109723,0.262077571409024,0.227275741249188,-0.0763659050693762,0.125008165261334,0.123403371624702,0.289527831108591,0.544215370863292,0.0834423422591389,0.0788320056691428,0.0395294252466631,0.0407580190613567,65.7247848958171
"19",0.224623514049656,0.435386450710005,-1.91866862226195,0.230051027153463,-0.430946916077729,-0.0405591899290459,0.00518250950965236,-0.244255006651874,0.681222206874746,0.238067222372686,1.11046149054343,-0.424674486894888,1.0430731126695,1.21740678364491,0.761841896740813,0.980526246580133,0.127740168879093,0.486972508045061,0.373907400848085,1.32307045327952,0.17130732903387,-0.243623971204599,0.244009826302807,0.12180210410712,0.116590515339846,0.26831404985197,0.258838339130254,0.130770926075991,0.182952768174173,0.143937204874468,0.0267914278501471,0.024823687099643,60.3898009176401
"20",0.160993154649096,-0.794447466269379,-0.291134392097601,0.311554662309648,-0.256223643211752,0.454314626758657,-0.0524373612044057,-0.202612896007617,0.810984545121763,0.139766123452659,0.302111083849244,0.269648150911585,0.805896555313518,-0.791061011940294,0.570662241243204,1.35932426255255,0.0290025537399892,1.04986106388302,0.705087765513985,0.589384621390122,0.260880566296287,1.65623198480517,0.47993818559422,-0.34951038735154,0.134104619798543,0.293988191591454,0.234673229204445,0.197792222449572,0.0408919617912318,0.06023643713992,0.0296722143436677,0.0378832500576076,72.9121943404922
"21",0.663256008555336,0.468841779539128,-1.34724473247964,-0.564019462438865,-0.312796763172304,0.154288807949093,0.017931229002669,-0.207167650065684,0.394732834248015,0.58918743411415,1.1094072915202,-0.424501585691832,1.03043484786256,0.608061709892134,0.835300670394012,1.05997385444046,0.269058286380606,0.213993604064991,0.211249681615212,1.54865990193413,0.0330429629296766,0.277220583408133,0.153208126737423,0.0142365347041638,0.127200706326921,0.468807520622521,0.280840707443058,0.59241677199549,0.0317971158777191,0.075152374964278,0.0331313108849086,0.0436356627908355,67.7760483906752
"22",0.36423203710637,0.180477537253133,-0.742926157213749,1.58949169114803,-0.397236331258884,0.215049333849934,0.0916143318265855,-0.456232412500562,-0.0440914865720025,-0.428158348688199,1.11456611508844,0.364688457774881,0.908453468618276,0.404504475172764,0.572392972074654,1.2872414019672,0.807247108988077,1.2990567958978,-0.000173065453658838,0.0256795578237002,0.224426952986126,0.483857443709845,0.429032914699379,-0.157327763649077,0.115729663787851,0.256686288166074,0.143730374123553,0.182974383580682,0.0432504568909886,0.0882028548431325,0.0387779008273257,0.0466494579793369,69.932962406857
"23",0.278688239036079,-0.0334334019174542,-0.312230073059995,1.37931411229214,-0.634926361114044,0.506550902900434,-0.0171807677709745,-0.241046214085532,1.29450421331648,1.4448020164624,-0.41401778080744,0.393201126059348,0.919156422644782,-0.771351519068273,0.790895042508418,1.1797530256407,-0.497198852071435,-0.538829970483982,1.45365350206065,0.00675327094608067,0.321956422810888,1.59290185433455,0.205618663623251,-0.125343775625839,0.138489043980694,0.157538965213158,0.245594656987982,0.244198565358523,0.0555043592414312,0.0379833498520895,0.0366384573719697,0.0464198309774578,66.6565798484483
"24",0.0565317613034153,-1.04056220270392,-1.18650285110587,0.0386928722805342,-0.183485022780172,0.440123959310469,-0.0540958998280386,0.269497651144685,0.556887922058698,0.667709966059207,1.46313744970247,1.38813594029889,0.908644872545198,-0.291973486606128,0.679777463048387,0.617552229079913,0.316485215182057,0.527840103117159,-0.219919228305491,-0.527327938923985,0.116602024854447,1.12392391674581,0.348610018900623,0.332098293546762,0.195792076558527,0.179718267465528,0.30019435414624,0.0705234075788836,0.0445484874642081,0.0352573461973337,0.0191782579434426,0.185369930378279,61.2332977571313
"25",0.22852533673455,0.00109776466169322,-0.192710931939969,-0.0690413936819509,-0.0517765200188787,0.0589436509604909,0.130157129953722,0.260223475419907,-0.120856433710864,-0.958299310838857,0.00161294330063493,0.388321378493606,0.597731985409686,0.147652206048839,0.677353641065422,0.542242073906513,0.947392698107504,1.89527688959589,0.96177973979607,0.549282898297333,0.39217916263318,0.842754390310871,0.280578953212134,0.398109453739301,0.150237179978599,0.227011912063092,0.213290300550727,0.28736088976523,0.0507463622251934,0.206035323792144,0.0367958212023027,0.0757961051690977,66.4827502185851
"26",0.250913292348926,0.336770981478383,-1.31895123328265,0.144822403771622,-0.414731932763597,0.359782696380932,-0.0260497207513146,-0.0796654560819816,-0.125687842626928,0.163195073645777,1.15985578725571,1.02993841019838,0.78770722731898,-0.0871930614923081,0.76566583223266,1.24295187965549,0.93809332690967,0.687011488787352,0.0708566058721473,-0.188170720802868,0.34926019487235,0.924436555103772,0.26091531408153,-0.237874233572607,0.0972491073038358,0.269053575471562,0.294217175477389,0.153321969438712,0.17227137916058,0.0439601940841786,0.0845542617622403,0.0756002997030729,61.1487876526107
"27",0.867236733193155,-0.451412604540969,-0.183615204438412,0.793670477547843,-0.878534704329766,0.137037831585145,0.102591235531647,-0.605527055510188,-0.749902631420387,-0.317221105835388,1.04332952329904,-0.795333920222036,1.10908189385121,0.679543214588407,0.468094497132674,1.10864470745013,1.3579748953038,1.3730001612945,-0.121079173446699,1.72134042839559,0.234900211231895,0.226218106554761,0.522650983291029,0.104018809324043,0.186385230190545,0.2354917752196,0.364553226139757,0.621259734842165,0.079984381880327,0.0502672828218226,0.0757699448763813,0.0519997472876075,55.9487221281476
"28",0.261000015238417,0.661762912716728,-0.580750017730812,0.465062265292255,-0.402416043972526,0.340105639379224,0.0262692089736759,-0.100602794348469,-0.413830313656077,-0.211306437143565,-0.169331361712894,0.718752733630534,0.875352001390442,0.0292414231055723,0.561085401454175,0.797939428389678,1.21330177374835,0.855037250035674,1.26869246010031,-0.0690441295031095,0.271473107456513,0.819500387346605,0.475629607842697,0.252125834367435,0.109166078950802,0.429870803986992,0.311085076283284,0.573480175337233,0.0554372219443554,0.0231243273165512,0.0790482658956256,0.0644137632496406,67.2492294793187
"29",0.779726658758959,-0.110330184131544,0.133046732430277,0.320081228059183,-0.340124776065908,0.385200202907461,-0.0395466655098277,-0.155285020350004,0.39622403803344,0.273583857105198,-0.274230944693607,-0.686740336639369,0.919587830682157,-0.0595921911901898,0.731997431575862,1.26690936986911,0.268854480316835,0.650891206494119,1.15155192069803,1.51084060279016,0.181501483409528,0.89102806448575,0.294737217038258,-0.256433523279734,0.192887641391123,0.1520075252956,0.150158946117473,0.436386297933916,0.0570376971324837,0.126513185073311,0.03191710639606,0.0428775523369961,67.2482552449637
"30",0.657027304716858,0.316116160535004,-0.895102750285933,0.235572219469882,-0.0742342066511505,0.0123776933931263,-0.185714817210276,0.0753736134226696,0.564164007682936,-0.102190158755642,1.11049479170116,0.72783051663863,0.664859752328514,0.0865862611134411,0.769488562975084,0.91862885301011,0.130628610369241,0.94884631391845,0.0601033791780646,0.0154033441711601,0.328255698609299,0.883181763726957,0.321034342890412,0.0760980379825971,0.08345243314811,0.169567493954067,0.170601253969189,0.161653137817901,0.0449393995591568,0.112889488147878,0.04594431106284,0.103691942606421,58.4743393224115
"31",0.310236506675355,-1.37007720624699,-0.835079865141157,0.479867002856008,-0.446585543935677,0.129386586418992,0.020276421639731,-0.202215491825041,-0.102026468457554,-0.208936652944387,0.649286207186169,0.00528507685649516,0.98796820078263,0.901973495219735,0.596278010329834,0.977366717588473,0.86399638276747,1.54456814847676,0.553043443763691,0.774167999664167,0.143106478432772,-0.00500047119076042,0.429092170699861,0.0636166622830476,0.123491743449306,0.244050098527949,0.354097078922937,0.157918679801539,0.0234156635686598,0.0971571800977952,0.0208479535099376,0.0871704257509693,59.2540844927298
"32",0.774269280234663,-0.165126064393812,-0.995546637728449,-0.280355051820743,0.0571442808027946,0.312370920706444,-0.0171159615323207,-0.111573630993728,-0.571098010046484,0.750766946701851,1.1102633770074,0.225375869957958,0.523765227797843,0.247341196748701,0.636080060752223,1.24134101851139,1.18522669131765,0.202241974520868,0.0981863619449723,0.84985669967435,0.443688897494782,0.603859161550664,0.401544579355364,-0.258781058168726,0.182928041764949,0.471109371269834,0.195408154784623,0.307564073079701,0.0494658835227666,0.049194255267323,0.0434394247871766,0.118442825797992,67.6543383370051
"33",0.727801093382676,-0.827692263533965,-0.430705089895135,0.00612161839247326,0.289176478411007,0.353230366877269,0.030280965817353,-0.223227389003971,-0.148809369733215,1.16920859346597,0.48116198879722,0.499863101617424,0.387970405184742,-0.239405595516774,0.427845405471916,1.11470616061777,0.780622446765853,0.0447516244609852,0.538586734159909,0.433894917440299,0.470112146222541,1.06688256448853,0.603164236636093,-0.0652181937972198,0.123328004033101,0.183165773503987,0.208550955739782,0.161623291812034,0.0862151564141971,0.057489599061102,0.0363794084160386,0.0639515992755307,65.130338147403
"34",0.390960023526596,0.0782304920317215,-0.246503734497702,0.51983748755037,0.102014361179338,0.216229479729495,0.0751103601000664,0.257118896040943,-0.766014375130839,0.281844544475239,0.348975846439143,-0.262580732480916,0.690647043302337,0.340350812045353,0.599483743773953,-0.232655052430501,1.52488586212107,0.620009971436374,0.67045665756145,1.19425367003662,0.232855474223231,0.507282139788212,0.391250154870244,1.28821354699618,0.118602266831228,0.255723213984532,0.218516247319191,0.935827073840469,0.0575159344497372,0.125055482597443,0.0225056487568232,0.126584754075473,61.3496592831283
"35",0.136990624727021,0.415441650413609,-0.666182107541496,-0.331740876133946,-0.555484526892999,0.339545165705587,0.065649726863387,0.283311109525956,-0.651343346799651,-0.610507951731573,0.518709408774055,1.29047169011164,1.0651066994229,0.464145850844907,0.532717977629317,0.985426193353185,1.511128912757,1.39738774974649,0.614416983359395,-0.316723089357221,0.116702286460524,0.358297315461418,0.476978319197618,-0.0957776188034768,0.111500705812578,0.240086020981178,0.159334820923091,0.323075030628986,0.0698013689806985,0.156567083134393,0.0337975379997436,0.0588087628688035,67.0887445168685
"36",0.373088229277125,0.26185440503989,-0.426642517252097,1.17679507107552,-0.201479974052496,0.35943615644522,-0.102101424540987,0.160935120566508,1.17598237404318,1.83268759612829,0.366891546436976,1.67015968730086,0.829207871979763,0.0474938389572415,0.674532612290165,0.988742877949488,-0.420753725927786,-0.870203448443373,0.687460143086027,-1.2621626699503,0.204857123780218,0.788926304663935,0.387759900755488,-0.064922244311912,0.130262557271349,0.538977595537476,0.249010713380103,0.424878323620176,0.0376226611948048,0.0328442021886122,0.0582202181845048,0.0716658736478613,65.1028451447607
"37",0.933316475496457,-0.396128927315006,-0.250167894928049,0.714398117041723,-0.345226941284536,0.535682110398713,0.0716793347966831,-0.225446315876326,-0.525748626758619,1.40848007420616,0.433386859700973,-0.477816520106976,0.775341439168663,-0.107712580074768,0.543855461566445,1.08505265578479,1.10815914822483,-0.361870219487327,0.583057529488063,1.24856901346177,0.347071359602025,0.890221131408672,0.458636765461039,-0.0170557860757157,0.182218177706998,0.186239162594444,0.247976626315876,0.26766503590043,0.0318861321175394,0.0505948832927245,0.0281403659110055,0.0379099643413084,68.967316329408
